timestamp,sm,mem,fb
2022-08-30T23:25:11,0,0,12
2022-08-30T23:25:13,1.125,0,436
2022-08-30T23:25:14,2.625,0,705.75
2022-08-30T23:25:15,3,0,1000.5
2022-08-30T23:25:16,0.5,0,1019
2022-08-30T23:25:18,3.5,0,1547
2022-08-30T23:25:19,0.75,0,1826.75
2022-08-30T23:25:20,32.625,7.875,11254
2022-08-30T23:25:21,79,9.625,14281
2022-08-30T23:25:22,30.625,1.5,14281
2022-08-30T23:25:23,42.25,5.875,15210.25
2022-08-30T23:25:25,58.25,6.375,15343
2022-08-30T23:25:26,28.5,8,15343
2022-08-30T23:25:27,68.5,10.75,15343
2022-08-30T23:25:28,8.875,2.25,15343
2022-08-30T23:25:29,65.375,11.625,15343
2022-08-30T23:25:30,46.125,5.875,15343
2022-08-30T23:25:31,40,8.625,15343
2022-08-30T23:25:33,28.5,2.125,15343
2022-08-30T23:25:34,43.625,11.25,15343
2022-08-30T23:25:35,59.625,6.625,15343
2022-08-30T23:25:36,14.75,4,15343
2022-08-30T23:25:37,72.75,10.375,15343
2022-08-30T23:25:38,43.375,4,15343
2022-08-30T23:25:39,0,0,15343
2022-08-30T23:25:40,0,0,15343
2022-08-30T23:25:42,0,0,15343
2022-08-30T23:25:43,23.875,5.75,15343
2022-08-30T23:25:44,84.5,11.375,15343
2022-08-30T23:25:45,34.5,3.5,15343
2022-08-30T23:25:46,65.75,12.125,15343
2022-08-30T23:25:47,59.375,4.625,15343
2022-08-30T23:25:48,28.125,6.875,15343
2022-08-30T23:25:49,72,10.125,15343
2022-08-30T23:25:51,4.5,1.5,15343
2022-08-30T23:25:52,83,14.875,15343
2022-08-30T23:25:53,26.25,2,15343
2022-08-30T23:25:54,65.25,11.5,15343
2022-08-30T23:25:55,80.375,3.875,15343
2022-08-30T23:25:56,27.5,2.875,15343
2022-08-30T23:25:57,57.125,10.5,15343
2022-08-30T23:25:58,14,3.25,15343
2022-08-30T23:26:00,87.375,14.5,15343
2022-08-30T23:26:01,23.875,0.75,15343
2022-08-30T23:26:02,64.75,13.25,15343
2022-08-30T23:26:03,46.875,5.375,15343
2022-08-30T23:26:04,57.5,10.375,15343
2022-08-30T23:26:05,65.625,6.25,15343
2022-08-30T23:26:06,67.25,15,15343
2022-08-30T23:26:08,37.625,2.625,15343
2022-08-30T23:26:09,29.625,7.875,15343
2022-08-30T23:26:10,85,9.75,15343
2022-08-30T23:26:11,41.25,2.375,15343
2022-08-30T23:26:12,48.75,9.75,15343
2022-08-30T23:26:13,56,7.5,15343
2022-08-30T23:26:14,10.125,1.875,15343
