timestamp,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,%idle
2022-08-25T21:02:47,5.65,0.00,2.07,1.57,0.00,0.09,0.00,0.00,0.00,90.63
2022-08-25T21:02:48,3.44,0.00,1.94,0.69,0.00,0.18,0.00,0.00,0.00,93.75
2022-08-25T21:02:49,3.01,0.00,1.83,0.70,0.00,0.08,0.00,0.00,0.00,94.39
2022-08-25T21:02:50,2.84,0.00,1.92,0.59,0.00,0.15,0.00,0.00,0.00,94.50
2022-08-25T21:02:51,3.40,0.00,1.51,0.33,0.00,0.11,0.00,0.00,0.00,94.65
2022-08-25T21:02:52,3.17,0.00,1.64,0.04,0.00,0.04,0.00,0.00,0.00,95.11
2022-08-25T21:02:53,4.07,0.00,6.32,0.11,0.00,0.08,0.00,0.00,0.00,89.43
2022-08-25T21:02:54,2.09,0.00,1.84,0.09,0.00,0.03,0.00,0.00,0.00,95.96
2022-08-25T21:02:55,3.02,0.00,1.96,0.30,0.00,0.06,0.00,0.00,0.00,94.65
2022-08-25T21:02:56,2.09,0.00,1.46,0.38,0.00,0.05,0.00,0.00,0.00,96.02
2022-08-25T21:02:57,2.29,0.00,1.34,0.34,0.00,0.03,0.00,0.00,0.00,96.01
2022-08-25T21:02:58,2.21,0.00,1.43,0.26,0.00,0.09,0.00,0.00,0.00,96.01
2022-08-25T21:02:59,2.95,0.00,1.37,0.11,0.00,0.10,0.00,0.00,0.00,95.47
2022-08-25T21:03:00,2.38,0.00,1.26,0.45,0.00,0.03,0.00,0.00,0.00,95.88
2022-08-25T21:03:01,2.60,0.00,1.49,0.01,0.00,0.05,0.00,0.00,0.00,95.85
2022-08-25T21:03:02,3.74,0.00,3.42,0.26,0.00,0.14,0.00,0.00,0.00,92.44
2022-08-25T21:03:03,2.39,0.00,1.55,0.05,0.00,0.03,0.00,0.00,0.00,95.98
2022-08-25T21:03:04,2.59,0.00,1.41,0.00,0.00,0.10,0.00,0.00,0.00,95.90
2022-08-25T21:03:05,2.99,0.00,1.26,0.07,0.00,0.05,0.00,0.00,0.00,95.63
2022-08-25T21:03:06,2.54,0.00,1.55,0.12,0.00,0.10,0.00,0.00,0.00,95.69
2022-08-25T21:03:07,2.50,0.00,1.14,0.90,0.00,0.04,0.00,0.00,0.00,95.43
2022-08-25T21:03:08,0.99,0.00,1.30,1.71,0.00,0.01,0.00,0.00,0.00,95.98
2022-08-25T21:03:09,1.85,0.00,1.17,1.25,0.00,0.06,0.00,0.00,0.00,95.67
2022-08-25T21:03:10,1.31,0.00,1.06,1.59,0.00,0.00,0.00,0.00,0.00,96.04
2022-08-25T21:03:11,0.79,0.00,1.19,2.09,0.00,0.00,0.00,0.00,0.00,95.93
2022-08-25T21:03:12,2.35,0.00,1.27,0.70,0.00,0.07,0.00,0.00,0.00,95.60
2022-08-25T21:03:13,2.81,0.00,1.34,0.00,0.00,0.06,0.00,0.00,0.00,95.79
2022-08-25T21:03:14,2.68,0.00,1.47,0.10,0.00,0.20,0.00,0.00,0.00,95.54
2022-08-25T21:03:15,3.08,0.00,1.51,0.00,0.00,0.08,0.00,0.00,0.00,95.33
2022-08-25T21:03:16,3.35,0.00,1.43,0.01,0.00,0.04,0.00,0.00,0.00,95.17
2022-08-25T21:03:17,4.11,0.00,1.41,0.00,0.00,0.01,0.00,0.00,0.00,94.46
2022-08-25T21:03:18,4.22,0.00,1.34,0.01,0.00,0.04,0.00,0.00,0.00,94.39
2022-08-25T21:03:19,3.75,0.00,1.48,0.10,0.00,0.30,0.00,0.00,0.00,94.36
2022-08-25T21:03:20,4.39,0.00,1.42,0.00,0.00,0.26,0.00,0.00,0.00,93.92
2022-08-25T21:03:21,4.04,0.00,1.48,0.01,0.00,0.13,0.00,0.00,0.00,94.34
2022-08-25T21:03:22,3.82,0.00,1.51,0.00,0.00,0.03,0.00,0.00,0.00,94.65
2022-08-25T21:03:23,4.03,0.00,1.34,0.00,0.00,0.05,0.00,0.00,0.00,94.58
2022-08-25T21:03:24,3.05,0.00,1.66,0.27,0.00,0.17,0.00,0.00,0.00,94.84
2022-08-25T21:03:25,3.12,0.00,1.26,0.00,0.00,0.15,0.00,0.00,0.00,95.47
2022-08-25T21:03:26,2.78,0.00,1.31,0.03,0.00,0.11,0.00,0.00,0.00,95.77
2022-08-25T21:03:27,2.71,0.00,1.25,0.00,0.00,0.11,0.00,0.00,0.00,95.92
2022-08-25T21:03:28,2.86,0.00,1.40,0.01,0.00,0.11,0.00,0.00,0.00,95.61
2022-08-25T21:03:29,2.76,0.00,1.40,0.07,0.00,0.14,0.00,0.00,0.00,95.63
2022-08-25T21:03:30,3.72,0.00,3.98,0.01,0.00,0.06,0.00,0.00,0.00,92.23
2022-08-25T21:03:31,4.21,0.00,1.21,0.01,0.00,0.07,0.00,0.00,0.00,94.49
2022-08-25T21:03:32,3.91,0.00,1.40,0.01,0.00,0.12,0.00,0.00,0.00,94.56
2022-08-25T21:03:33,2.60,0.00,1.40,0.01,0.00,0.04,0.00,0.00,0.00,95.95
2022-08-25T21:03:34,4.03,0.00,1.39,0.07,0.00,0.06,0.00,0.00,0.00,94.44
2022-08-25T21:03:35,3.61,0.00,1.43,0.01,0.00,0.04,0.00,0.00,0.00,94.92
2022-08-25T21:03:36,2.64,0.00,1.38,0.00,0.00,0.10,0.00,0.00,0.00,95.89
2022-08-25T21:03:37,2.41,0.00,1.56,0.01,0.00,0.06,0.00,0.00,0.00,95.95
2022-08-25T21:03:38,4.13,0.00,1.07,0.00,0.00,0.07,0.00,0.00,0.00,94.72
2022-08-25T21:03:39,3.88,0.00,1.36,0.11,0.00,0.09,0.00,0.00,0.00,94.56
2022-08-25T21:03:40,3.28,0.00,1.31,0.23,0.00,0.05,0.00,0.00,0.00,95.13
2022-08-25T21:03:41,3.35,0.00,1.29,0.01,0.00,0.04,0.00,0.00,0.00,95.32
2022-08-25T21:03:42,3.69,0.00,1.30,0.47,0.00,0.15,0.00,0.00,0.00,94.39
2022-08-25T21:03:43,1.85,0.00,1.11,1.08,0.00,0.00,0.00,0.00,0.00,95.96
2022-08-25T21:03:44,1.30,0.00,1.27,1.61,0.00,0.04,0.00,0.00,0.00,95.78
2022-08-25T21:03:45,0.80,0.00,0.99,2.23,0.00,0.00,0.00,0.00,0.00,95.99
2022-08-25T21:03:46,0.88,0.00,1.16,2.16,0.00,0.01,0.00,0.00,0.00,95.78
2022-08-25T21:03:47,1.08,0.00,1.28,1.63,0.00,0.04,0.00,0.00,0.00,95.98
2022-08-25T21:03:48,4.08,0.00,1.20,0.00,0.00,0.06,0.00,0.00,0.00,94.66
2022-08-25T21:03:49,2.65,0.00,1.36,0.10,0.00,0.06,0.00,0.00,0.00,95.83
2022-08-25T21:03:50,4.13,0.00,1.25,0.01,0.00,0.07,0.00,0.00,0.00,94.53
2022-08-25T21:03:51,3.70,0.00,1.49,0.00,0.00,0.06,0.00,0.00,0.00,94.75
2022-08-25T21:03:52,2.65,0.00,1.43,0.00,0.00,0.05,0.00,0.00,0.00,95.87
2022-08-25T21:03:53,2.51,0.00,1.58,0.01,0.00,0.03,0.00,0.00,0.00,95.87
2022-08-25T21:03:54,4.26,0.00,1.16,0.09,0.00,0.09,0.00,0.00,0.00,94.41
2022-08-25T21:03:55,4.56,0.00,3.61,0.01,0.00,0.14,0.00,0.00,0.00,91.68
2022-08-25T21:03:56,2.64,0.00,1.50,0.00,0.00,0.07,0.00,0.00,0.00,95.79
2022-08-25T21:03:57,3.01,0.00,1.20,0.01,0.00,0.12,0.00,0.00,0.00,95.65
2022-08-25T21:03:58,2.80,0.00,1.37,0.01,0.00,0.12,0.00,0.00,0.00,95.69
