timestamp,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,%idle
2022-08-28T03:52:08,4.16,0.00,1.88,1.53,0.00,0.30,0.00,0.00,0.00,92.14
2022-08-28T03:52:09,1.38,0.00,1.75,0.74,0.00,0.11,0.00,0.00,0.00,96.02
2022-08-28T03:52:10,0.64,0.00,1.32,0.69,0.00,0.06,0.00,0.00,0.00,97.29
2022-08-28T03:52:11,0.70,0.00,1.38,0.53,0.00,0.04,0.00,0.00,0.00,97.36
2022-08-28T03:52:12,1.01,0.00,1.35,0.29,0.00,0.09,0.00,0.00,0.00,97.26
2022-08-28T03:52:13,1.34,0.00,1.61,0.00,0.00,0.04,0.00,0.00,0.00,97.01
2022-08-28T03:52:14,2.15,0.00,1.44,0.28,0.00,0.04,0.00,0.00,0.00,96.10
2022-08-28T03:52:15,0.72,0.00,2.12,0.04,0.00,0.02,0.00,0.00,0.00,97.09
2022-08-28T03:52:16,1.26,0.00,1.63,0.75,0.00,0.04,0.00,0.00,0.00,96.32
2022-08-28T03:52:17,1.53,0.00,1.65,0.59,0.00,0.10,0.00,0.00,0.00,96.13
2022-08-28T03:52:18,1.98,0.00,1.90,0.24,0.00,0.10,0.00,0.00,0.00,95.79
2022-08-28T03:52:19,2.04,0.00,1.98,0.21,0.00,0.06,0.00,0.00,0.00,95.71
2022-08-28T03:52:20,2.07,0.00,1.51,0.40,0.00,0.08,0.00,0.00,0.00,95.94
2022-08-28T03:52:21,2.42,0.00,1.75,0.09,0.00,0.02,0.00,0.00,0.00,95.72
2022-08-28T03:52:22,2.41,0.00,1.44,0.02,0.00,0.10,0.00,0.00,0.00,96.03
2022-08-28T03:52:23,2.31,0.00,1.56,0.12,0.00,0.09,0.00,0.00,0.00,95.91
2022-08-28T03:52:24,2.84,0.00,1.20,0.10,0.00,0.06,0.00,0.00,0.00,95.80
2022-08-28T03:52:25,2.04,0.00,1.86,0.30,0.00,0.10,0.00,0.00,0.00,95.70
2022-08-28T03:52:26,2.90,0.00,1.15,0.02,0.00,0.09,0.00,0.00,0.00,95.84
2022-08-28T03:52:27,1.12,0.00,1.18,1.79,0.00,0.01,0.00,0.00,0.00,95.90
2022-08-28T03:52:28,2.21,0.00,1.12,0.71,0.00,0.09,0.00,0.00,0.00,95.87
2022-08-28T03:52:29,1.69,0.00,1.10,1.14,0.00,0.02,0.00,0.00,0.00,96.05
2022-08-28T03:52:30,1.64,0.00,0.93,1.24,0.00,0.00,0.00,0.00,0.00,96.20
2022-08-28T03:52:31,2.51,0.00,1.16,0.39,0.00,0.12,0.00,0.00,0.00,95.81
2022-08-28T03:52:32,2.16,0.00,1.70,0.10,0.00,0.21,0.00,0.00,0.00,95.83
2022-08-28T03:52:33,2.73,0.00,1.26,0.09,0.00,0.22,0.00,0.00,0.00,95.70
2022-08-28T03:52:34,2.23,0.00,1.63,0.06,0.00,0.09,0.00,0.00,0.00,96.00
2022-08-28T03:52:35,2.58,0.00,1.37,0.01,0.00,0.16,0.00,0.00,0.00,95.87
2022-08-28T03:52:36,2.57,0.00,1.41,0.11,0.00,0.09,0.00,0.00,0.00,95.82
2022-08-28T03:52:37,2.30,0.00,1.61,0.00,0.00,0.10,0.00,0.00,0.00,95.99
2022-08-28T03:52:38,2.89,0.00,1.14,0.04,0.00,0.06,0.00,0.00,0.00,95.87
2022-08-28T03:52:39,2.25,0.00,1.76,0.07,0.00,0.12,0.00,0.00,0.00,95.79
2022-08-28T03:52:40,2.80,0.00,1.43,0.04,0.00,0.05,0.00,0.00,0.00,95.68
2022-08-28T03:52:41,2.23,0.00,1.61,0.06,0.00,0.09,0.00,0.00,0.00,96.01
2022-08-28T03:52:42,2.77,0.00,1.32,0.00,0.00,0.09,0.00,0.00,0.00,95.82
2022-08-28T03:52:43,2.62,0.00,1.36,0.09,0.00,0.11,0.00,0.00,0.00,95.81
2022-08-28T03:52:44,2.29,0.00,1.65,0.00,0.00,0.09,0.00,0.00,0.00,95.98
2022-08-28T03:52:45,2.79,0.00,1.31,0.00,0.00,0.05,0.00,0.00,0.00,95.85
2022-08-28T03:52:46,2.27,0.00,1.59,0.09,0.00,0.07,0.00,0.00,0.00,95.97
2022-08-28T03:52:47,2.46,0.00,1.57,0.01,0.00,0.05,0.00,0.00,0.00,95.90
2022-08-28T03:52:48,2.79,0.00,1.35,0.30,0.00,0.11,0.00,0.00,0.00,95.45
2022-08-28T03:52:49,2.40,0.00,1.57,0.01,0.00,0.10,0.00,0.00,0.00,95.92
2022-08-28T03:52:50,2.69,0.00,1.35,0.00,0.00,0.05,0.00,0.00,0.00,95.91
2022-08-28T03:52:51,2.17,0.00,1.71,0.15,0.00,0.09,0.00,0.00,0.00,95.88
2022-08-28T03:52:52,2.71,0.00,1.28,0.00,0.00,0.08,0.00,0.00,0.00,95.94
2022-08-28T03:52:53,2.47,0.00,1.62,0.24,0.00,0.14,0.00,0.00,0.00,95.53
2022-08-28T03:52:54,2.92,0.00,1.09,0.00,0.00,0.06,0.00,0.00,0.00,95.93
2022-08-28T03:52:55,2.26,0.00,1.60,0.09,0.00,0.11,0.00,0.00,0.00,95.94
2022-08-28T03:52:56,2.51,0.00,1.54,0.00,0.00,0.12,0.00,0.00,0.00,95.83
2022-08-28T03:52:57,2.83,0.00,1.20,0.00,0.00,0.06,0.00,0.00,0.00,95.91
2022-08-28T03:52:58,2.29,0.00,1.62,0.10,0.00,0.06,0.00,0.00,0.00,95.93
2022-08-28T03:52:59,2.64,0.00,1.54,0.01,0.00,0.05,0.00,0.00,0.00,95.76
2022-08-28T03:53:00,2.60,0.00,1.31,0.00,0.00,0.05,0.00,0.00,0.00,96.04
2022-08-28T03:53:01,2.53,0.00,1.65,0.20,0.00,0.06,0.00,0.00,0.00,95.56
2022-08-28T03:53:02,2.84,0.00,1.26,0.00,0.00,0.07,0.00,0.00,0.00,95.83
2022-08-28T03:53:03,2.59,0.00,1.60,0.05,0.00,0.07,0.00,0.00,0.00,95.69
2022-08-28T03:53:04,2.06,0.00,1.34,0.56,0.00,0.03,0.00,0.00,0.00,96.01
2022-08-28T03:53:05,1.59,0.00,1.18,1.20,0.00,0.03,0.00,0.00,0.00,96.01
2022-08-28T03:53:06,1.90,0.00,1.30,1.01,0.00,0.01,0.00,0.00,0.00,95.78
2022-08-28T03:53:07,2.79,0.00,1.15,0.00,0.00,0.06,0.00,0.00,0.00,96.00
2022-08-28T03:53:08,2.45,0.00,1.59,0.09,0.00,0.06,0.00,0.00,0.00,95.82
2022-08-28T03:53:09,2.72,0.00,1.24,0.00,0.00,0.20,0.00,0.00,0.00,95.84
2022-08-28T03:53:10,2.50,0.00,1.81,0.05,0.00,0.12,0.00,0.00,0.00,95.51
2022-08-28T03:53:11,2.71,0.00,1.30,0.00,0.00,0.12,0.00,0.00,0.00,95.87
2022-08-28T03:53:12,2.55,0.00,1.34,0.00,0.00,0.16,0.00,0.00,0.00,95.96
2022-08-28T03:53:13,2.63,0.00,1.36,0.11,0.00,0.10,0.00,0.00,0.00,95.80
2022-08-28T03:53:14,2.72,0.00,1.29,0.00,0.00,0.07,0.00,0.00,0.00,95.91
2022-08-28T03:53:15,2.19,0.00,1.71,0.11,0.00,0.05,0.00,0.00,0.00,95.94
2022-08-28T03:53:16,2.65,0.00,1.35,0.00,0.00,0.16,0.00,0.00,0.00,95.84
2022-08-28T03:53:17,2.70,0.00,1.37,0.00,0.00,0.04,0.00,0.00,0.00,95.89
2022-08-28T03:53:18,2.27,0.00,1.59,0.06,0.00,0.12,0.00,0.00,0.00,95.95
2022-08-28T03:53:19,2.86,0.00,1.25,0.00,0.00,0.07,0.00,0.00,0.00,95.82
2022-08-28T03:53:20,2.22,0.00,1.69,0.09,0.00,0.07,0.00,0.00,0.00,95.93
2022-08-28T03:53:21,2.60,0.00,1.51,0.00,0.00,0.05,0.00,0.00,0.00,95.84
2022-08-28T03:53:22,2.76,0.00,1.26,0.00,0.00,0.05,0.00,0.00,0.00,95.92
