2022-08-25T22:30:55.734,2022-08-25T22:31:01.257,INIT
2022-08-25T22:31:01.317,2022-08-25T22:32:18.321,EPOCH
2022-08-25T22:32:18.323,2022-08-25T22:33:10.367,EPOCH
2022-08-25T22:33:10.370,2022-08-25T22:33:51.426,EPOCH
2022-08-25T22:33:51.428,2022-08-25T22:34:32.331,EPOCH
2022-08-25T22:34:32.333,2022-08-25T22:35:11.414,EPOCH
2022-08-25T22:35:11.416,2022-08-25T22:35:50.239,EPOCH
2022-08-25T22:35:50.240,2022-08-25T22:36:28.823,EPOCH
2022-08-25T22:36:28.824,2022-08-25T22:37:07.857,EPOCH
2022-08-25T22:37:07.859,2022-08-25T22:37:46.397,EPOCH
2022-08-25T22:37:46.398,2022-08-25T22:38:25.955,EPOCH
2022-08-25T22:38:25.956,2022-08-25T22:39:02.036,EPOCH
2022-08-25T22:39:02.037,2022-08-25T22:39:40.977,EPOCH
2022-08-25T22:39:40.978,2022-08-25T22:40:20.791,EPOCH
2022-08-25T22:40:20.792,2022-08-25T22:40:59.469,EPOCH
2022-08-25T22:40:59.470,2022-08-25T22:41:39.146,EPOCH
2022-08-25T22:41:39.147,2022-08-25T22:44:00.708,EVAL
2022-08-25T22:44:00.731,2022-08-25T22:44:40.315,EPOCH
2022-08-25T22:44:40.317,2022-08-25T22:45:18.584,EPOCH
2022-08-25T22:45:18.585,2022-08-25T22:45:55.739,EPOCH
2022-08-25T22:45:55.740,2022-08-25T22:46:34.944,EPOCH
2022-08-25T22:46:34.945,2022-08-25T22:48:41.307,EVAL
2022-08-25T22:48:41.328,2022-08-25T22:49:19.171,EPOCH
2022-08-25T22:49:19.173,2022-08-25T22:49:58.798,EPOCH
2022-08-25T22:49:58.800,2022-08-25T22:50:37.897,EPOCH
2022-08-25T22:50:37.898,2022-08-25T22:51:17.545,EPOCH
2022-08-25T22:51:17.546,2022-08-25T22:53:23.740,EVAL
2022-08-25T22:53:23.744,2022-08-25T22:54:03.137,EPOCH
2022-08-25T22:54:03.138,2022-08-25T22:54:42.669,EPOCH
2022-08-25T22:54:42.671,2022-08-25T22:55:21.705,EPOCH
2022-08-25T22:55:21.706,2022-08-25T22:56:01.429,EPOCH
2022-08-25T22:56:01.430,2022-08-25T22:58:07.686,EVAL
2022-08-25T22:58:07.704,2022-08-25T22:58:46.947,EPOCH
2022-08-25T22:58:46.948,2022-08-25T22:59:25.764,EPOCH
2022-08-25T22:59:25.765,2022-08-25T23:00:04.211,EPOCH
2022-08-25T23:00:04.212,2022-08-25T23:00:44.465,EPOCH
2022-08-25T23:00:44.466,2022-08-25T23:02:50.703,EVAL
2022-08-25T23:02:50.721,2022-08-25T23:03:29.504,EPOCH
2022-08-25T23:03:29.506,2022-08-25T23:04:07.452,EPOCH
2022-08-25T23:04:07.453,2022-08-25T23:04:44.194,EPOCH
2022-08-25T23:04:44.196,2022-08-25T23:05:23.388,EPOCH
2022-08-25T23:05:23.389,2022-08-25T23:07:29.700,EVAL
2022-08-25T23:07:29.703,2022-08-25T23:08:08.754,EPOCH
2022-08-25T23:08:08.756,2022-08-25T23:08:46.727,EPOCH
2022-08-25T23:08:46.729,2022-08-25T23:09:24.138,EPOCH
2022-08-25T23:09:24.140,2022-08-25T23:10:02.980,EPOCH
2022-08-25T23:10:02.981,2022-08-25T23:12:09.230,EVAL
2022-08-25T23:12:09.249,2022-08-25T23:12:49.175,EPOCH
