timestamp,sm,mem,fb
2022-08-28T05:16:18,0.125,0,61.625
2022-08-28T05:16:19,1.125,0,447
2022-08-28T05:16:20,0.5,0,492
2022-08-28T05:16:21,0.125,0,535
2022-08-28T05:16:22,0.375,0,626.5
2022-08-28T05:16:23,0.375,0,729.25
2022-08-28T05:16:24,0.625,0,793.5
2022-08-28T05:16:26,1.875,0,992.25
2022-08-28T05:16:27,0.25,0,1052.25
2022-08-28T05:16:28,0.5,0,1446.25
2022-08-28T05:16:29,2.25,0,1547
2022-08-28T05:16:30,0,0,1547
2022-08-28T05:16:31,0,0,1679.5
2022-08-28T05:16:32,0,0,1840.5
2022-08-28T05:16:33,20.75,5.125,11485.75
2022-08-28T05:16:35,82.75,6.375,14281
2022-08-28T05:16:36,45.75,0,14281
2022-08-28T05:16:37,0,0,14281
2022-08-28T05:16:38,5.875,0.75,14413.75
2022-08-28T05:16:39,33.625,2,14546.5
2022-08-28T05:16:40,63.375,7.875,15343
2022-08-28T05:16:41,47.125,7.75,15343
2022-08-28T05:16:42,1.25,0,15343
2022-08-28T05:16:44,2.875,0.875,15343
2022-08-28T05:16:45,42.25,8.125,15343
2022-08-28T05:16:46,72.375,5.625,15343
2022-08-28T05:16:47,59.25,2.875,15343
2022-08-28T05:16:48,9.375,1.625,15343
2022-08-28T05:16:49,16.5,1.5,15343
2022-08-28T05:16:50,44.875,6.125,15343
2022-08-28T05:16:51,73.25,6.625,15343
2022-08-28T05:16:52,46.375,3.125,15343
2022-08-28T05:16:54,10.5,3,15343
2022-08-28T05:16:55,42.125,6,15343
2022-08-28T05:16:56,82.25,6.75,15343
2022-08-28T05:16:57,86.625,0,15343
2022-08-28T05:16:58,84.625,1.625,15343
2022-08-28T05:16:59,32.25,1.125,15343
2022-08-28T05:17:00,9.75,1.5,15343
2022-08-28T05:17:01,19.625,1.5,15343
2022-08-28T05:17:03,27.5,0.75,15343
2022-08-28T05:17:04,81.75,12.25,15343
2022-08-28T05:17:05,22.375,2.625,15343
2022-08-28T05:17:06,43.125,7,15343
2022-08-28T05:17:07,73,7.375,15343
2022-08-28T05:17:08,32.5,3.125,15343
2022-08-28T05:17:09,27.125,3.5,15343
2022-08-28T05:17:10,62.875,7.75,15343
2022-08-28T05:17:11,49.5,5.25,15343
2022-08-28T05:17:13,33.25,6.625,15343
2022-08-28T05:17:14,65.375,4.25,15343
2022-08-28T05:17:15,69,6.25,15343
2022-08-28T05:17:16,26.125,6.375,15343
2022-08-28T05:17:17,77.25,9.5,15343
2022-08-28T05:17:18,58.125,4.375,15343
2022-08-28T05:17:19,44.5,6.875,15343
2022-08-28T05:17:20,77.75,6.5,15343
2022-08-28T05:17:22,60.75,4.625,15343
2022-08-28T05:17:23,51.875,7.625,15343
2022-08-28T05:17:24,87.125,8.375,15343
2022-08-28T05:17:25,56.375,8.75,15343
2022-08-28T05:17:26,66.625,10,15343
2022-08-28T05:17:27,30.375,4.875,15343
2022-08-28T05:17:28,57.875,8.375,15343
2022-08-28T05:17:29,82.75,5,15343
2022-08-28T05:17:31,27.75,2.625,15343
2022-08-28T05:17:32,34.25,4.875,15343
2022-08-28T05:17:33,43.375,1.75,15343
2022-08-28T05:17:34,49.5,0.625,15343
2022-08-28T05:17:35,49.5,0,15343
2022-08-28T05:17:36,49.5,0,15343
2022-08-28T05:17:37,61.875,4.125,15343
2022-08-28T05:17:38,60.5,6.5,15343
2022-08-28T05:17:39,48.375,8.5,15343
2022-08-28T05:17:41,84.875,4.375,15343
2022-08-28T05:17:42,40.5,7.75,15343
2022-08-28T05:17:43,71.375,11.5,15343
2022-08-28T05:17:44,47.25,8.125,15343
2022-08-28T05:17:45,81.375,9.125,15343
2022-08-28T05:17:46,52.375,5.125,15343
2022-08-28T05:17:48,56.875,8,15343
2022-08-28T05:17:49,51.5,4.375,15343
2022-08-28T05:17:50,44.875,8,15343
2022-08-28T05:17:51,81.125,6.125,15343
2022-08-28T05:17:52,79.875,3.25,15343
2022-08-28T05:17:53,46.125,8.875,15343
2022-08-28T05:17:54,51.5,11.5,15343
2022-08-28T05:17:55,48.625,6.625,15343
2022-08-28T05:17:57,73.375,5.125,15343
2022-08-28T05:17:58,39.5,9.375,15343
2022-08-28T05:17:59,73,9.125,15343
2022-08-28T05:18:00,56.75,10.5,15343
2022-08-28T05:18:01,89.5,10.5,15343
2022-08-28T05:18:03,44.125,7.875,15343
2022-08-28T05:18:04,65,8.875,15343
2022-08-28T05:18:05,53,9.375,15343
2022-08-28T05:18:06,87.5,6.125,15343
2022-08-28T05:18:08,49.75,7.5,15343
2022-08-28T05:18:09,86.5,5.75,15343
2022-08-28T05:18:10,86.625,0,15343
2022-08-28T05:18:11,86.625,0,15343
2022-08-28T05:18:12,86.625,0,15343
2022-08-28T05:18:13,84,0.75,15343
2022-08-28T05:18:15,53.125,6.25,15343
2022-08-28T05:18:16,77,9.875,15343
2022-08-28T05:18:17,57.75,7.375,15343
2022-08-28T05:18:19,77,8.125,15343
2022-08-28T05:18:20,43.125,7.125,15343
2022-08-28T05:18:21,55.5,9.875,15343
2022-08-28T05:18:23,79.75,12.875,15343
2022-08-28T05:18:24,43.625,7.75,15343
2022-08-28T05:18:25,60.375,9.5,15343
2022-08-28T05:18:27,74.625,13.125,15343
2022-08-28T05:18:28,39.125,8.625,15343
2022-08-28T05:18:30,77.125,10.75,15343
2022-08-28T05:18:31,60.625,11.5,15343
2022-08-28T05:18:32,65.5,5.375,15343
2022-08-28T05:18:33,58.875,10.625,15343
2022-08-28T05:18:35,45.5,6.875,15343
2022-08-28T05:18:36,72.5,10.875,15343
2022-08-28T05:18:37,54.75,10.5,15343
2022-08-28T05:18:39,59.875,7.375,15343
2022-08-28T05:18:40,77.125,15,15343
2022-08-28T05:18:41,55.125,9.875,15343
2022-08-28T05:18:42,62.5,10,15343
2022-08-28T05:18:44,75.5,13,15343
2022-08-28T05:18:45,53.75,7.625,15343
2022-08-28T05:18:46,78.75,8.375,15343
2022-08-28T05:18:47,84.25,0.375,15343
2022-08-28T05:18:49,56.875,3.375,15343
2022-08-28T05:18:50,62.625,13.25,15343
2022-08-28T05:18:52,60.125,7.375,15343
2022-08-28T05:18:53,81.125,8,15343
2022-08-28T05:18:54,51.125,10.375,15343
2022-08-28T05:18:56,54.25,10.5,15343
2022-08-28T05:18:57,53.75,9,15343
2022-08-28T05:18:58,72.625,13.125,15343
2022-08-28T05:19:00,52.375,8.625,15343
2022-08-28T05:19:01,55,7.125,15343
2022-08-28T05:19:02,64.875,12.625,15343
2022-08-28T05:19:04,67,12.875,15343
2022-08-28T05:19:05,46.625,6.375,15343
2022-08-28T05:19:06,71.875,10.375,15343
2022-08-28T05:19:08,53.625,13.875,15343
2022-08-28T05:19:09,54.5,7.75,15343
2022-08-28T05:19:11,60.875,10.5,15343
2022-08-28T05:19:12,66.25,15.875,15343
2022-08-28T05:19:13,50.375,7.25,15343
2022-08-28T05:19:14,63.125,10.875,15343
2022-08-28T05:19:16,64.375,13.125,15343
2022-08-28T05:19:17,57.5,5.5,15343
2022-08-28T05:19:18,61.25,12.75,15343
2022-08-28T05:19:20,57.625,10,15343
2022-08-28T05:19:21,86.5,2.125,15343
2022-08-28T05:19:22,86.625,0,15343
2022-08-28T05:19:23,84.625,1.125,15343
2022-08-28T05:19:24,57.625,5.875,15343
2022-08-28T05:19:26,51.625,10.875,15343
2022-08-28T05:19:27,68.5,12.875,15343
2022-08-28T05:19:28,60.625,5.25,15343
2022-08-28T05:19:29,61.75,13.125,15343
2022-08-28T05:19:30,50.375,10.125,15343
2022-08-28T05:19:31,68,11,15343
2022-08-28T05:19:32,60.375,9.5,15343
2022-08-28T05:19:34,69.75,7.625,15343
2022-08-28T05:19:35,60.125,11.875,15343
2022-08-28T05:19:36,79.25,6.125,15343
2022-08-28T05:19:37,51.875,10.625,15343
2022-08-28T05:19:38,61,11,15343
2022-08-28T05:19:39,66.125,10.125,15343
2022-08-28T05:19:41,48.125,6.5,15343
2022-08-28T05:19:42,78.375,9.875,15343
2022-08-28T05:19:43,47.625,6.5,15343
2022-08-28T05:19:44,73.125,11.5,15343
2022-08-28T05:19:45,56.875,8.75,15343
2022-08-28T05:19:46,55.5,10.25,15343
2022-08-28T05:19:48,54.625,12.375,15343
2022-08-28T05:19:49,75.125,7.25,15343
2022-08-28T05:19:50,47.75,10.5,15343
2022-08-28T05:19:51,55.875,9.375,15343
2022-08-28T05:19:52,69.375,12.625,15343
2022-08-28T05:19:54,57.625,8.5,15343
2022-08-28T05:19:55,60.625,8,15343
2022-08-28T05:19:56,72.625,14.125,15343
2022-08-28T05:19:57,53,6.75,15343
2022-08-28T05:19:58,67.875,12.125,15343
2022-08-28T05:19:59,57.125,9.875,15343
2022-08-28T05:20:00,54.125,9.625,15343
2022-08-28T05:20:02,59.75,10.125,15343
2022-08-28T05:20:03,54.375,4.625,15343
2022-08-28T05:20:04,58.625,13.75,15343
2022-08-28T05:20:05,60.25,7,15343
2022-08-28T05:20:06,65.625,11.875,15343
2022-08-28T05:20:07,60.375,7.75,15343
2022-08-28T05:20:08,70.625,10.375,15343
2022-08-28T05:20:10,48.25,9.25,15343
2022-08-28T05:20:11,59.5,8.875,15343
2022-08-28T05:20:12,49.25,10.5,15343
2022-08-28T05:20:13,49.375,8,15343
2022-08-28T05:20:14,59.75,11.75,15343
2022-08-28T05:20:15,57.875,6.875,15343
2022-08-28T05:20:16,57.75,10.625,15343
2022-08-28T05:20:18,47.875,8.375,15343
2022-08-28T05:20:19,67.875,13.875,15343
2022-08-28T05:20:20,56.75,14,15343
2022-08-28T05:20:21,59.375,10.5,15343
2022-08-28T05:20:22,72.875,11.875,15343
2022-08-28T05:20:23,59.875,9.875,15343
2022-08-28T05:20:24,60,11,15343
2022-08-28T05:20:26,80.75,16.5,15343
2022-08-28T05:20:27,43.5,9.25,15343
2022-08-28T05:20:28,63,10,15343
2022-08-28T05:20:29,49.75,11.875,15343
2022-08-28T05:20:30,59.75,9.625,15343
2022-08-28T05:20:31,57.5,10.375,15343
2022-08-28T05:20:33,50.125,12.125,15343
2022-08-28T05:20:34,63.875,7.375,15343
2022-08-28T05:20:35,61.625,13.5,15343
2022-08-28T05:20:36,61.625,6,15343
2022-08-28T05:20:37,57.25,11.5,15343
2022-08-28T05:20:38,56.125,8.375,15343
2022-08-28T05:20:39,56.25,9.5,15343
2022-08-28T05:20:41,52,8.625,15343
2022-08-28T05:20:42,79.625,13.75,15343
2022-08-28T05:20:43,41.875,9.5,15343
2022-08-28T05:20:44,60.375,9.25,15343
2022-08-28T05:20:45,53.375,11.375,15343
2022-08-28T05:20:46,72.75,8.375,15343
2022-08-28T05:20:47,58.75,9,15343
2022-08-28T05:20:49,67.25,10.125,15343
2022-08-28T05:20:50,78.25,13.75,15343
2022-08-28T05:20:51,50,9.25,15343
2022-08-28T05:20:52,85.625,10.875,15343
2022-08-28T05:20:53,53.75,7.75,15343
2022-08-28T05:20:54,80.375,11.125,15343
2022-08-28T05:20:55,58,7.375,15343
2022-08-28T05:20:57,57,9.125,15343
2022-08-28T05:20:58,52.125,11.5,15343
2022-08-28T05:20:59,63.5,7.375,15343
2022-08-28T05:21:00,48.875,11.75,15343
2022-08-28T05:21:01,62.25,12.125,15343
2022-08-28T05:21:02,62,10.875,15343
2022-08-28T05:21:03,65.875,11.875,15343
2022-08-28T05:21:05,46.75,10.5,15343
2022-08-28T05:21:06,58.25,10.75,15343
2022-08-28T05:21:07,58.75,10.625,15343
2022-08-28T05:21:08,56.75,6.375,15343
2022-08-28T05:21:09,54.625,10.75,15343
2022-08-28T05:21:10,55.75,8.625,15343
2022-08-28T05:21:12,59.875,11.5,15343
2022-08-28T05:21:13,46,11,15343
2022-08-28T05:21:14,58.75,8.5,15343
2022-08-28T05:21:15,65.25,12,15343
2022-08-28T05:21:16,64.125,6.375,15343
2022-08-28T05:21:17,63,11.625,15343
2022-08-28T05:21:18,59,9.625,15343
2022-08-28T05:21:20,81,9.875,15343
2022-08-28T05:21:21,45.25,9.75,15343
2022-08-28T05:21:22,73.625,8.875,15343
2022-08-28T05:21:23,55.5,11.375,15343
2022-08-28T05:21:24,61.75,12.375,15343
2022-08-28T05:21:25,58.375,10.875,15343
2022-08-28T05:21:27,67.625,13.375,15343
2022-08-28T05:21:28,43,3.75,15343
2022-08-28T05:21:29,69.25,14.375,15343
2022-08-28T05:21:30,47.875,9.625,15343
2022-08-28T05:21:31,65.25,10.5,15343
2022-08-28T05:21:32,60.75,9.875,15343
2022-08-28T05:21:34,49.25,7.75,15343
2022-08-28T05:21:35,85.25,12.125,15343
2022-08-28T05:21:36,42.125,5.875,15343
2022-08-28T05:21:37,62.625,12,15343
2022-08-28T05:21:38,48.375,9.5,15343
2022-08-28T05:21:39,63.125,9.625,15343
2022-08-28T05:21:41,80.25,15.375,15343
2022-08-28T05:21:42,51.125,3,15343
2022-08-28T05:21:43,61.25,11.875,15343
2022-08-28T05:21:44,49.875,6,15343
2022-08-28T05:21:45,56.5,10.625,15343
2022-08-28T05:21:46,55.875,8.75,15343
2022-08-28T05:21:47,57.75,9.625,15343
2022-08-28T05:21:49,56.125,9.875,15343
2022-08-28T05:21:50,74.875,11.5,15343
2022-08-28T05:21:51,38.375,8.375,15343
2022-08-28T05:21:52,60.25,10.25,15343
2022-08-28T05:21:53,41.625,8.5,15343
2022-08-28T05:21:54,66.375,8.5,15343
2022-08-28T05:21:55,55.125,9.625,15343
2022-08-28T05:21:57,68.375,8.125,15343
2022-08-28T05:21:58,81,15.25,15343
2022-08-28T05:21:59,55,9.375,15343
2022-08-28T05:22:00,66,10.375,15343
2022-08-28T05:22:01,47.5,9.875,15343
2022-08-28T05:22:02,57,10,15343
2022-08-28T05:22:03,57,10.25,15343
2022-08-28T05:22:05,47.625,4.125,15343
2022-08-28T05:22:06,81.625,14.375,15343
2022-08-28T05:22:07,46,8.5,15343
2022-08-28T05:22:08,60.5,11,15343
2022-08-28T05:22:09,51.875,10.25,15343
2022-08-28T05:22:10,70.125,8.375,15343
2022-08-28T05:22:12,57.375,9.375,15343
2022-08-28T05:22:13,48.25,4,15343
2022-08-28T05:22:14,69.75,14.5,15343
