timestamp,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,%idle
2022-08-25T20:26:48,0.12,0.00,0.16,11.97,0.00,0.01,0.00,0.00,0.00,87.73
2022-08-25T20:26:49,0.34,0.00,0.22,85.75,0.00,0.02,0.00,0.00,0.00,13.68
2022-08-25T20:26:50,4.69,0.00,2.02,0.50,0.00,0.25,0.00,0.00,0.00,92.54
2022-08-25T20:26:51,2.06,0.00,1.81,0.77,0.00,0.20,0.00,0.00,0.00,95.15
2022-08-25T20:26:52,1.76,0.00,1.49,0.66,0.00,0.05,0.00,0.00,0.00,96.03
2022-08-25T20:26:53,1.92,0.00,1.39,0.39,0.00,0.06,0.00,0.00,0.00,96.24
2022-08-25T20:26:54,1.20,0.00,1.59,0.05,0.00,0.05,0.00,0.00,0.00,97.11
2022-08-25T20:26:55,2.04,0.00,1.73,0.03,0.00,0.10,0.00,0.00,0.00,96.11
2022-08-25T20:26:56,1.24,0.00,1.83,0.35,0.00,0.08,0.00,0.00,0.00,96.51
2022-08-25T20:26:57,0.69,0.00,2.11,0.31,0.00,0.05,0.00,0.00,0.00,96.83
2022-08-25T20:26:58,1.60,0.00,1.61,0.71,0.00,0.04,0.00,0.00,0.00,96.04
2022-08-25T20:26:59,1.81,0.00,1.86,0.38,0.00,0.03,0.00,0.00,0.00,95.92
2022-08-25T20:27:00,2.07,0.00,1.82,0.26,0.00,0.09,0.00,0.00,0.00,95.75
2022-08-25T20:27:01,2.10,0.00,1.89,0.18,0.00,0.05,0.00,0.00,0.00,95.78
2022-08-25T20:27:02,2.21,0.00,1.75,0.39,0.00,0.10,0.00,0.00,0.00,95.55
2022-08-25T20:27:03,2.33,0.00,1.93,0.06,0.00,0.08,0.00,0.00,0.00,95.61
2022-08-25T20:27:04,2.71,0.00,1.20,0.04,0.00,0.16,0.00,0.00,0.00,95.89
2022-08-25T20:27:05,2.18,0.00,1.78,0.13,0.00,0.08,0.00,0.00,0.00,95.85
2022-08-25T20:27:06,2.93,0.00,1.29,0.09,0.00,0.07,0.00,0.00,0.00,95.62
2022-08-25T20:27:07,1.95,0.00,1.89,0.09,0.00,0.06,0.00,0.00,0.00,96.01
2022-08-25T20:27:08,2.90,0.00,1.21,0.00,0.00,0.10,0.00,0.00,0.00,95.79
2022-08-25T20:27:09,2.39,0.00,1.51,0.06,0.00,0.06,0.00,0.00,0.00,95.97
2022-08-25T20:27:10,2.64,0.00,1.44,0.04,0.00,0.10,0.00,0.00,0.00,95.79
2022-08-25T20:27:11,2.25,0.00,1.89,0.14,0.00,0.09,0.00,0.00,0.00,95.64
2022-08-25T20:27:12,2.86,0.00,1.20,0.00,0.00,0.15,0.00,0.00,0.00,95.79
2022-08-25T20:27:13,2.05,0.00,1.84,0.08,0.00,0.09,0.00,0.00,0.00,95.95
2022-08-25T20:27:14,2.70,0.00,1.39,0.01,0.00,0.12,0.00,0.00,0.00,95.78
2022-08-25T20:27:15,2.30,0.00,1.54,0.05,0.00,0.06,0.00,0.00,0.00,96.05
2022-08-25T20:27:16,2.55,0.00,1.43,0.08,0.00,0.11,0.00,0.00,0.00,95.84
2022-08-25T20:27:17,2.85,0.00,1.20,0.02,0.00,0.06,0.00,0.00,0.00,95.87
2022-08-25T20:27:18,2.37,0.00,1.57,0.05,0.00,0.09,0.00,0.00,0.00,95.93
2022-08-25T20:27:19,2.63,0.00,1.61,0.54,0.00,0.13,0.00,0.00,0.00,95.10
2022-08-25T20:27:20,0.65,0.00,1.15,2.18,0.00,0.01,0.00,0.00,0.00,96.01
2022-08-25T20:27:21,0.70,0.00,1.45,2.54,0.00,0.00,0.00,0.00,0.00,95.31
2022-08-25T20:27:22,2.31,0.00,1.29,1.70,0.00,0.06,0.00,0.00,0.00,94.64
2022-08-25T20:27:23,1.74,0.00,1.09,1.73,0.00,0.01,0.00,0.00,0.00,95.43
2022-08-25T20:27:24,1.60,0.00,1.06,1.25,0.00,0.00,0.00,0.00,0.00,96.09
2022-08-25T20:27:25,2.54,0.00,1.24,0.30,0.00,0.04,0.00,0.00,0.00,95.89
2022-08-25T20:27:26,2.40,0.00,1.55,0.08,0.00,0.06,0.00,0.00,0.00,95.91
2022-08-25T20:27:27,2.69,0.00,1.41,0.03,0.00,0.09,0.00,0.00,0.00,95.79
2022-08-25T20:27:28,2.42,0.00,1.51,0.00,0.00,0.10,0.00,0.00,0.00,95.96
