timestamp,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,%idle
2022-08-28T03:34:32,4.33,0.00,1.92,1.64,0.00,0.14,0.00,0.00,0.00,91.97
2022-08-28T03:34:33,1.05,0.00,1.61,0.70,0.00,0.18,0.00,0.00,0.00,96.46
2022-08-28T03:34:34,0.51,0.00,1.33,0.79,0.00,0.08,0.00,0.00,0.00,97.30
2022-08-28T03:34:35,0.73,0.00,1.27,0.64,0.00,0.07,0.00,0.00,0.00,97.29
2022-08-28T03:34:36,0.89,0.00,1.51,0.29,0.00,0.06,0.00,0.00,0.00,97.25
2022-08-28T03:34:37,1.65,0.00,2.10,0.05,0.00,0.06,0.00,0.00,0.00,96.13
2022-08-28T03:34:38,3.48,0.00,2.11,0.29,0.00,0.15,0.00,0.00,0.00,93.97
2022-08-28T03:34:39,1.46,0.00,2.17,0.07,0.00,0.06,0.00,0.00,0.00,96.23
2022-08-28T03:34:40,0.69,0.00,2.31,0.53,0.00,0.03,0.00,0.00,0.00,96.45
2022-08-28T03:34:41,2.77,0.00,2.42,1.28,0.00,0.04,0.00,0.00,0.00,93.51
2022-08-28T03:34:42,3.49,0.00,2.70,0.21,0.00,0.13,0.00,0.00,0.00,93.47
2022-08-28T03:34:43,4.49,0.00,2.22,0.00,0.00,0.00,0.00,0.00,0.00,93.29
2022-08-28T03:34:44,4.44,0.00,1.89,0.49,0.00,0.11,0.00,0.00,0.00,93.07
2022-08-28T03:34:45,3.10,0.00,2.44,1.21,0.00,0.15,0.00,0.00,0.00,93.10
2022-08-28T03:34:46,0.90,0.00,1.54,2.98,0.00,0.05,0.00,0.00,0.00,94.54
2022-08-28T03:34:47,0.50,0.00,1.13,3.28,0.00,0.00,0.00,0.00,0.00,95.10
2022-08-28T03:34:48,3.43,0.00,1.62,2.56,0.00,0.06,0.00,0.00,0.00,92.32
2022-08-28T03:34:49,0.41,0.00,1.29,5.40,0.00,0.00,0.00,0.00,0.00,92.90
2022-08-28T03:34:50,0.46,0.00,1.08,4.94,0.00,0.00,0.00,0.00,0.00,93.52
2022-08-28T03:34:51,2.09,0.00,2.21,2.36,0.00,0.05,0.00,0.00,0.00,93.28
2022-08-28T03:34:52,5.13,0.00,1.49,0.02,0.00,0.12,0.00,0.00,0.00,93.23
2022-08-28T03:34:53,3.73,0.00,2.27,0.60,0.00,0.19,0.00,0.00,0.00,93.21
2022-08-28T03:34:54,5.01,0.00,1.71,0.00,0.00,0.09,0.00,0.00,0.00,93.19
2022-08-28T03:34:55,3.49,0.00,2.36,0.76,0.00,0.13,0.00,0.00,0.00,93.26
2022-08-28T03:34:56,4.66,0.00,1.94,0.02,0.00,0.10,0.00,0.00,0.00,93.28
2022-08-28T03:34:57,4.77,0.00,1.84,0.07,0.00,0.14,0.00,0.00,0.00,93.18
2022-08-28T03:34:58,4.64,0.00,2.03,0.10,0.00,0.12,0.00,0.00,0.00,93.10
2022-08-28T03:34:59,4.65,0.00,1.90,0.02,0.00,0.12,0.00,0.00,0.00,93.31
2022-08-28T03:35:00,4.66,0.00,1.90,0.06,0.00,0.12,0.00,0.00,0.00,93.25
2022-08-28T03:35:01,4.28,0.00,2.16,0.25,0.00,0.08,0.00,0.00,0.00,93.24
2022-08-28T03:35:02,4.86,0.00,2.04,0.10,0.00,0.14,0.00,0.00,0.00,92.86
2022-08-28T03:35:03,4.32,0.00,1.99,0.39,0.00,0.21,0.00,0.00,0.00,93.10
2022-08-28T03:35:04,4.75,0.00,1.83,0.03,0.00,0.08,0.00,0.00,0.00,93.32
2022-08-28T03:35:05,4.49,0.00,2.13,0.10,0.00,0.12,0.00,0.00,0.00,93.15
2022-08-28T03:35:06,4.91,0.00,1.75,0.00,0.00,0.13,0.00,0.00,0.00,93.21
2022-08-28T03:35:07,4.81,0.00,1.51,0.06,0.00,0.16,0.00,0.00,0.00,93.45
2022-08-28T03:35:08,4.42,0.00,2.01,0.29,0.00,0.10,0.00,0.00,0.00,93.17
2022-08-28T03:35:09,5.00,0.00,1.70,0.01,0.00,0.06,0.00,0.00,0.00,93.23
2022-08-28T03:35:10,4.59,0.00,2.00,0.00,0.00,0.05,0.00,0.00,0.00,93.36
2022-08-28T03:35:11,4.77,0.00,1.86,0.00,0.00,0.11,0.00,0.00,0.00,93.25
2022-08-28T03:35:12,4.74,0.00,1.80,0.01,0.00,0.05,0.00,0.00,0.00,93.40
2022-08-28T03:35:13,5.26,0.00,1.51,0.13,0.00,0.11,0.00,0.00,0.00,92.98
2022-08-28T03:35:14,4.90,0.00,1.96,0.12,0.00,0.16,0.00,0.00,0.00,92.86
2022-08-28T03:35:15,4.46,0.00,2.17,0.01,0.00,0.14,0.00,0.00,0.00,93.22
2022-08-28T03:35:16,5.18,0.00,1.38,0.00,0.00,0.10,0.00,0.00,0.00,93.34
2022-08-28T03:35:17,4.54,0.00,1.92,0.04,0.00,0.11,0.00,0.00,0.00,93.39
2022-08-28T03:35:18,5.37,0.00,1.42,0.07,0.00,0.04,0.00,0.00,0.00,93.09
2022-08-28T03:35:19,4.07,0.00,2.36,0.01,0.00,0.10,0.00,0.00,0.00,93.45
2022-08-28T03:35:20,5.30,0.00,1.27,0.00,0.00,0.11,0.00,0.00,0.00,93.32
2022-08-28T03:35:21,4.47,0.00,2.35,0.19,0.00,0.16,0.00,0.00,0.00,92.83
2022-08-28T03:35:22,5.37,0.00,1.40,0.00,0.00,0.09,0.00,0.00,0.00,93.14
2022-08-28T03:35:23,4.20,0.00,2.15,0.44,0.00,0.14,0.00,0.00,0.00,93.08
2022-08-28T03:35:24,5.32,0.00,1.35,0.00,0.00,0.07,0.00,0.00,0.00,93.25
2022-08-28T03:35:25,3.42,0.00,1.69,1.47,0.00,0.06,0.00,0.00,0.00,93.35
2022-08-28T03:35:26,2.93,0.00,1.24,2.39,0.00,0.10,0.00,0.00,0.00,93.35
2022-08-28T03:35:27,4.89,0.00,1.52,0.17,0.00,0.10,0.00,0.00,0.00,93.31
2022-08-28T03:35:28,4.61,0.00,1.96,0.09,0.00,0.12,0.00,0.00,0.00,93.22
2022-08-28T03:35:29,5.07,0.00,1.74,0.00,0.00,0.05,0.00,0.00,0.00,93.15
2022-08-28T03:35:30,4.56,0.00,2.01,0.00,0.00,0.07,0.00,0.00,0.00,93.35
2022-08-28T03:35:31,5.27,0.00,1.60,0.00,0.00,0.12,0.00,0.00,0.00,93.01
2022-08-28T03:35:32,4.58,0.00,2.26,0.00,0.00,0.10,0.00,0.00,0.00,93.06
2022-08-28T03:35:33,5.33,0.00,1.41,0.09,0.00,0.05,0.00,0.00,0.00,93.12
2022-08-28T03:35:34,4.65,0.00,1.86,0.00,0.00,0.05,0.00,0.00,0.00,93.44
2022-08-28T03:35:35,5.08,0.00,1.71,0.00,0.00,0.02,0.00,0.00,0.00,93.18
2022-08-28T03:35:36,4.35,0.00,2.15,0.00,0.00,0.07,0.00,0.00,0.00,93.43
2022-08-28T03:35:37,4.87,0.00,1.84,0.06,0.00,0.04,0.00,0.00,0.00,93.19
2022-08-28T03:35:38,4.68,0.00,1.91,0.10,0.00,0.07,0.00,0.00,0.00,93.23
2022-08-28T03:35:39,4.95,0.00,1.73,0.16,0.00,0.13,0.00,0.00,0.00,93.04
2022-08-28T03:35:40,4.63,0.00,1.99,0.00,0.00,0.09,0.00,0.00,0.00,93.30
2022-08-28T03:35:41,5.05,0.00,1.57,0.00,0.00,0.04,0.00,0.00,0.00,93.34
2022-08-28T03:35:42,4.75,0.00,1.86,0.00,0.00,0.07,0.00,0.00,0.00,93.31
2022-08-28T03:35:43,5.32,0.00,1.20,0.09,0.00,0.10,0.00,0.00,0.00,93.29
2022-08-28T03:35:44,4.21,0.00,2.34,0.10,0.00,0.14,0.00,0.00,0.00,93.21
2022-08-28T03:35:45,5.02,0.00,1.73,0.00,0.00,0.06,0.00,0.00,0.00,93.19
2022-08-28T03:35:46,4.66,0.00,1.90,0.00,0.00,0.09,0.00,0.00,0.00,93.35
2022-08-28T03:35:47,5.03,0.00,1.65,0.01,0.00,0.15,0.00,0.00,0.00,93.16
2022-08-28T03:35:48,4.98,0.00,1.58,0.10,0.00,0.05,0.00,0.00,0.00,93.29
2022-08-28T03:35:49,4.78,0.00,1.84,0.00,0.00,0.04,0.00,0.00,0.00,93.34
2022-08-28T03:35:50,5.10,0.00,1.55,0.00,0.00,0.12,0.00,0.00,0.00,93.23
2022-08-28T03:35:51,4.45,0.00,2.11,0.00,0.00,0.15,0.00,0.00,0.00,93.29
2022-08-28T03:35:52,4.63,0.00,1.93,0.00,0.00,0.04,0.00,0.00,0.00,93.41
2022-08-28T03:35:53,5.35,0.00,1.37,0.09,0.00,0.06,0.00,0.00,0.00,93.13
2022-08-28T03:35:54,4.68,0.00,2.11,0.00,0.00,0.09,0.00,0.00,0.00,93.12
2022-08-28T03:35:55,5.30,0.00,1.40,0.01,0.00,0.27,0.00,0.00,0.00,93.01
2022-08-28T03:35:56,4.65,0.00,1.99,0.04,0.00,0.03,0.00,0.00,0.00,93.30
2022-08-28T03:35:57,4.88,0.00,1.75,0.35,0.00,0.05,0.00,0.00,0.00,92.96
2022-08-28T03:35:58,3.77,0.00,1.60,1.23,0.00,0.04,0.00,0.00,0.00,93.36
2022-08-28T03:35:59,5.29,0.00,1.31,0.25,0.00,0.06,0.00,0.00,0.00,93.09
2022-08-28T03:36:00,4.49,0.00,1.87,0.19,0.00,0.05,0.00,0.00,0.00,93.40
2022-08-28T03:36:01,5.32,0.00,1.57,0.00,0.00,0.06,0.00,0.00,0.00,93.04
2022-08-28T03:36:02,4.58,0.00,2.29,0.00,0.00,0.06,0.00,0.00,0.00,93.07
2022-08-28T03:36:03,5.43,0.00,1.45,0.00,0.00,0.11,0.00,0.00,0.00,93.00
