2022-08-30T20:34:57.092,2022-08-30T20:35:01.748,INIT
2022-08-30T20:35:01.805,2022-08-30T20:35:51.936,EPOCH
2022-08-30T20:35:51.938,2022-08-30T20:36:32.989,EPOCH
2022-08-30T20:36:32.991,2022-08-30T20:37:13.474,EPOCH
2022-08-30T20:37:13.475,2022-08-30T20:37:53.407,EPOCH
2022-08-30T20:37:53.409,2022-08-30T20:38:32.000,EPOCH
2022-08-30T20:38:32.001,2022-08-30T20:39:08.972,EPOCH
2022-08-30T20:39:08.973,2022-08-30T20:39:47.998,EPOCH
2022-08-30T20:39:47.999,2022-08-30T20:40:26.264,EPOCH
2022-08-30T20:40:26.266,2022-08-30T20:41:04.712,EPOCH
2022-08-30T20:41:04.714,2022-08-30T20:41:45.508,EPOCH
2022-08-30T20:41:45.510,2022-08-30T20:42:27.994,EPOCH
2022-08-30T20:42:27.995,2022-08-30T20:43:07.177,EPOCH
2022-08-30T20:43:07.178,2022-08-30T20:43:46.170,EPOCH
2022-08-30T20:43:46.172,2022-08-30T20:44:25.690,EPOCH
2022-08-30T20:44:25.692,2022-08-30T20:45:05.775,EPOCH
2022-08-30T20:45:05.777,2022-08-30T20:45:45.478,EPOCH
2022-08-30T20:45:45.480,2022-08-30T20:46:24.632,EPOCH
2022-08-30T20:46:24.633,2022-08-30T20:47:03.789,EPOCH
2022-08-30T20:47:03.790,2022-08-30T20:47:42.974,EPOCH
2022-08-30T20:47:42.976,2022-08-30T20:48:21.845,EPOCH
2022-08-30T20:48:21.847,2022-08-30T20:49:00.640,EPOCH
2022-08-30T20:49:00.641,2022-08-30T20:49:39.295,EPOCH
2022-08-30T20:49:39.296,2022-08-30T20:50:18.928,EPOCH
2022-08-30T20:50:18.930,2022-08-30T20:50:57.327,EPOCH
2022-08-30T20:50:57.329,2022-08-30T20:51:35.539,EPOCH
2022-08-30T20:51:35.540,2022-08-30T20:53:35.256,EVAL
2022-08-30T20:53:35.276,2022-08-30T20:54:15.438,EPOCH
2022-08-30T20:54:15.440,2022-08-30T20:54:55.172,EPOCH
2022-08-30T20:54:55.173,2022-08-30T20:56:51.101,EVAL
2022-08-30T20:56:51.120,2022-08-30T20:57:29.139,EPOCH
2022-08-30T20:57:29.140,2022-08-30T20:58:06.431,EPOCH
2022-08-30T20:58:06.432,2022-08-30T21:00:02.235,EVAL
2022-08-30T21:00:02.237,2022-08-30T21:00:40.587,EPOCH
2022-08-30T21:00:40.589,2022-08-30T21:01:21.001,EPOCH
2022-08-30T21:01:21.002,2022-08-30T21:03:16.812,EVAL
2022-08-30T21:03:16.828,2022-08-30T21:03:54.045,EPOCH
2022-08-30T21:03:54.046,2022-08-30T21:04:32.191,EPOCH
2022-08-30T21:04:32.192,2022-08-30T21:06:27.957,EVAL
2022-08-30T21:06:27.960,2022-08-30T21:07:07.837,EPOCH
2022-08-30T21:07:07.839,2022-08-30T21:07:47.407,EPOCH
2022-08-30T21:07:47.408,2022-08-30T21:09:43.182,EVAL
2022-08-30T21:09:43.185,2022-08-30T21:10:23.079,EPOCH
2022-08-30T21:10:23.080,2022-08-30T21:11:01.680,EPOCH
2022-08-30T21:11:01.681,2022-08-30T21:12:57.405,EVAL
2022-08-30T21:12:57.408,2022-08-30T21:13:36.922,EPOCH
2022-08-30T21:13:36.923,2022-08-30T21:14:15.934,EPOCH
2022-08-30T21:14:15.935,2022-08-30T21:16:11.703,EVAL
2022-08-30T21:16:11.720,2022-08-30T21:16:50.958,EPOCH
2022-08-30T21:16:50.960,2022-08-30T21:17:30.550,EPOCH
2022-08-30T21:17:30.551,2022-08-30T21:19:26.323,EVAL
2022-08-30T21:19:26.326,2022-08-30T21:20:05.473,EPOCH
2022-08-30T21:20:05.475,2022-08-30T21:20:43.378,EPOCH
2022-08-30T21:20:43.379,2022-08-30T21:22:39.092,EVAL
2022-08-30T21:22:39.108,2022-08-30T21:23:18.180,EPOCH
2022-08-30T21:23:18.181,2022-08-30T21:23:58.595,EPOCH
2022-08-30T21:23:58.596,2022-08-30T21:25:54.369,EVAL
2022-08-30T21:25:54.372,2022-08-30T21:26:33.635,EPOCH
2022-08-30T21:26:33.636,2022-08-30T21:27:14.624,EPOCH
2022-08-30T21:27:14.625,2022-08-30T21:29:10.373,EVAL
2022-08-30T21:29:10.376,2022-08-30T21:29:47.250,EPOCH
2022-08-30T21:29:47.252,2022-08-30T21:30:26.523,EPOCH
2022-08-30T21:30:26.524,2022-08-30T21:32:22.328,EVAL
2022-08-30T21:32:22.331,2022-08-30T21:33:01.003,EPOCH
