timestamp,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,%idle
2022-08-25T19:54:49,5.85,0.00,2.20,1.46,0.00,0.11,0.00,0.00,0.00,90.38
2022-08-25T19:54:50,3.97,0.00,2.94,0.69,0.00,0.23,0.00,0.00,0.00,92.18
2022-08-25T19:54:51,3.39,0.00,1.51,0.78,0.00,0.15,0.00,0.00,0.00,94.17
2022-08-25T19:54:52,4.41,0.00,3.55,0.53,0.00,0.14,0.00,0.00,0.00,91.38
2022-08-25T19:54:53,2.19,0.00,1.54,0.30,0.00,0.03,0.00,0.00,0.00,95.94
2022-08-25T19:54:54,4.22,0.00,4.35,0.04,0.00,0.20,0.00,0.00,0.00,91.19
2022-08-25T19:54:55,7.53,0.00,4.49,0.13,0.00,0.36,0.00,0.00,0.00,87.50
2022-08-25T19:54:56,5.32,0.00,2.70,0.69,0.00,0.13,0.00,0.00,0.00,91.17
2022-08-25T19:54:57,2.43,0.00,4.50,0.00,0.00,0.10,0.00,0.00,0.00,92.97
2022-08-25T19:54:58,1.77,0.00,2.53,0.39,0.00,0.04,0.00,0.00,0.00,95.28
2022-08-25T19:54:59,0.46,0.00,1.89,6.18,0.00,0.06,0.00,0.00,0.00,91.40
2022-08-25T19:55:00,0.18,0.00,0.22,90.12,0.00,0.01,0.00,0.00,0.00,9.47
2022-08-25T19:55:01,0.58,0.00,1.01,12.13,0.00,0.00,0.00,0.00,0.00,86.28
2022-08-25T19:55:02,0.79,0.00,1.39,14.01,0.00,0.01,0.00,0.00,0.00,83.80
2022-08-25T19:55:03,0.45,0.00,1.00,15.92,0.00,0.00,0.00,0.00,0.00,82.63
2022-08-25T19:55:04,6.74,0.00,5.47,4.41,0.00,0.20,0.00,0.00,0.00,83.18
2022-08-25T19:55:05,8.29,0.00,4.58,0.11,0.00,0.11,0.00,0.00,0.00,86.91
2022-08-25T19:55:06,8.17,0.00,4.25,0.01,0.00,0.03,0.00,0.00,0.00,87.54
2022-08-25T19:55:07,18.18,0.00,4.19,0.00,0.00,0.19,0.00,0.00,0.00,77.44
2022-08-25T19:55:08,11.37,0.00,2.60,0.61,0.00,0.08,0.00,0.00,0.00,85.34
2022-08-25T19:55:09,7.22,0.00,6.22,2.75,0.00,0.16,0.00,0.00,0.00,83.65
2022-08-25T19:55:10,7.12,0.00,3.35,0.30,0.00,0.09,0.00,0.00,0.00,89.14
2022-08-25T19:55:11,10.54,0.00,2.25,0.30,0.00,0.16,0.00,0.00,0.00,86.75
2022-08-25T19:55:12,6.60,0.00,6.73,2.98,0.00,0.16,0.00,0.00,0.00,83.53
2022-08-25T19:55:13,11.12,0.00,2.21,0.01,0.00,0.40,0.00,0.00,0.00,86.25
2022-08-25T19:55:14,9.27,0.00,3.37,0.62,0.00,0.40,0.00,0.00,0.00,86.34
2022-08-25T19:55:15,11.12,0.00,5.01,0.44,0.00,0.19,0.00,0.00,0.00,83.25
2022-08-25T19:55:16,11.58,0.00,1.54,0.04,0.00,0.15,0.00,0.00,0.00,86.70
2022-08-25T19:55:17,10.03,0.00,4.76,0.48,0.00,0.15,0.00,0.00,0.00,84.58
2022-08-25T19:55:18,12.99,0.00,1.90,0.00,0.00,0.19,0.00,0.00,0.00,84.92
2022-08-25T19:55:19,9.82,0.00,3.67,0.25,0.00,0.41,0.00,0.00,0.00,85.84
2022-08-25T19:55:20,13.36,0.00,4.15,0.08,0.00,0.23,0.00,0.00,0.00,82.19
2022-08-25T19:55:21,10.25,0.00,3.23,0.32,0.00,0.11,0.00,0.00,0.00,86.08
2022-08-25T19:55:22,11.22,0.00,4.40,0.02,0.00,0.10,0.00,0.00,0.00,84.26
2022-08-25T19:55:23,11.51,0.00,1.60,0.00,0.00,0.36,0.00,0.00,0.00,86.53
2022-08-25T19:55:24,9.68,0.00,3.47,0.00,0.00,0.45,0.00,0.00,0.00,86.40
2022-08-25T19:55:25,12.21,0.00,3.86,0.07,0.00,0.22,0.00,0.00,0.00,83.63
2022-08-25T19:55:26,9.30,0.00,3.75,0.00,0.00,0.24,0.00,0.00,0.00,86.71
2022-08-25T19:55:27,11.67,0.00,1.92,0.00,0.00,0.04,0.00,0.00,0.00,86.38
2022-08-25T19:55:28,9.97,0.00,5.94,0.04,0.00,0.20,0.00,0.00,0.00,83.85
2022-08-25T19:55:29,11.69,0.00,1.98,0.00,0.00,0.14,0.00,0.00,0.00,86.19
2022-08-25T19:55:30,10.78,0.00,5.41,0.06,0.00,0.10,0.00,0.00,0.00,83.65
2022-08-25T19:55:31,11.34,0.00,2.09,0.09,0.00,0.11,0.00,0.00,0.00,86.37
2022-08-25T19:55:32,9.45,0.00,3.68,0.19,0.00,0.32,0.00,0.00,0.00,86.36
2022-08-25T19:55:33,11.97,0.00,3.94,0.02,0.00,0.22,0.00,0.00,0.00,83.84
2022-08-25T19:55:34,7.52,0.00,2.28,3.49,0.00,0.16,0.00,0.00,0.00,86.55
2022-08-25T19:55:35,3.13,0.00,1.54,8.34,0.00,0.10,0.00,0.00,0.00,86.90
2022-08-25T19:55:36,4.16,0.00,1.85,6.69,0.00,0.16,0.00,0.00,0.00,87.14
2022-08-25T19:55:37,4.19,0.00,1.29,6.75,0.00,0.03,0.00,0.00,0.00,87.75
2022-08-25T19:55:38,4.95,0.00,1.26,6.05,0.00,0.00,0.00,0.00,0.00,87.73
2022-08-25T19:55:39,6.79,0.00,1.73,4.55,0.00,0.04,0.00,0.00,0.00,86.90
2022-08-25T19:55:40,12.08,0.00,3.75,0.01,0.00,0.12,0.00,0.00,0.00,84.03
