timestamp,sm,mem,fb
2022-08-25T21:02:56,2,0,517
2022-08-25T21:02:57,2,0,737
2022-08-25T21:02:58,2,0,927
2022-08-25T21:02:59,2,0,1147
2022-08-25T21:03:00,0,0,1769
2022-08-25T21:03:01,56,13,13883
2022-08-25T21:03:02,62,16,14945
2022-08-25T21:03:03,53,13,14945
2022-08-25T21:03:04,57,14,14945
2022-08-25T21:03:05,64,16,14945
2022-08-25T21:03:06,44,11,14945
2022-08-25T21:03:07,43,11,14945
2022-08-25T21:03:08,44,11,14945
2022-08-25T21:03:09,1,0,14945
2022-08-25T21:03:10,0,0,14945
2022-08-25T21:03:11,0,0,14945
2022-08-25T21:03:12,16,5,14945
2022-08-25T21:03:14,50,10,14945
2022-08-25T21:03:15,69,17,14945
2022-08-25T21:03:16,37,11,14945
2022-08-25T21:03:17,53,11,14945
2022-08-25T21:03:18,69,17,14945
2022-08-25T21:03:19,48,13,14945
2022-08-25T21:03:20,35,6,14945
2022-08-25T21:03:21,69,17,14945
2022-08-25T21:03:22,55,14,14945
2022-08-25T21:03:23,57,13,14945
2022-08-25T21:03:24,54,13,14945
2022-08-25T21:03:25,16,6,14945
2022-08-25T21:03:26,54,13,14945
2022-08-25T21:03:27,49,12,14945
2022-08-25T21:03:28,42,9,14945
2022-08-25T21:03:29,49,12,14945
2022-08-25T21:03:30,66,15,14945
2022-08-25T21:03:31,67,17,14945
2022-08-25T21:03:32,48,12,14945
2022-08-25T21:03:33,51,12,14945
2022-08-25T21:03:34,64,15,14945
2022-08-25T21:03:35,40,10,14945
2022-08-25T21:03:36,51,12,14945
2022-08-25T21:03:38,0,0,14945
2022-08-25T21:03:39,46,13,14945
2022-08-25T21:03:40,52,14,14945
2022-08-25T21:03:41,68,17,14945
2022-08-25T21:03:42,70,17,14945
2022-08-25T21:03:43,37,11,14945
2022-08-25T21:03:44,40,8,14945
2022-08-25T21:03:45,0,0,14945
2022-08-25T21:03:46,0,0,14945
2022-08-25T21:03:47,0,0,14945
2022-08-25T21:03:48,0,0,14945
2022-08-25T21:03:49,54,13,14945
2022-08-25T21:03:50,45,12,14945
2022-08-25T21:03:51,54,13,14945
2022-08-25T21:03:52,34,9,14945
2022-08-25T21:03:53,52,12,14945
2022-08-25T21:03:54,30,8,14945
2022-08-25T21:03:55,49,12,14945
2022-08-25T21:03:56,45,12,14945
2022-08-25T21:03:57,65,17,14945
2022-08-25T21:03:58,53,14,14945
2022-08-25T21:03:59,52,13,14945
2022-08-25T21:04:00,27,5,14945
2022-08-25T21:04:01,44,11,14945
2022-08-25T21:04:03,71,19,14945
2022-08-25T21:04:04,39,10,14945
2022-08-25T21:04:05,61,14,14945
2022-08-25T21:04:06,69,17,14945
2022-08-25T21:04:07,1,0,14945
2022-08-25T21:04:08,61,15,14945
2022-08-25T21:04:09,26,7,14945
2022-08-25T21:04:10,59,14,14945
2022-08-25T21:04:11,49,13,14945
2022-08-25T21:04:12,71,17,14945
2022-08-25T21:04:13,64,17,14945
2022-08-25T21:04:14,54,13,14945
2022-08-25T21:04:15,52,13,14945
2022-08-25T21:04:16,66,17,14945
2022-08-25T21:04:17,58,15,14945
2022-08-25T21:04:18,49,12,14945
2022-08-25T21:04:19,64,15,14945
2022-08-25T21:04:20,43,10,14945
2022-08-25T21:04:21,48,12,14945
2022-08-25T21:04:22,68,16,14945
2022-08-25T21:04:23,41,10,14945
2022-08-25T21:04:24,39,10,14945
2022-08-25T21:04:25,64,17,14945
2022-08-25T21:04:26,44,11,14945
2022-08-25T21:04:27,56,12,14945
2022-08-25T21:04:29,43,13,14945
2022-08-25T21:04:30,46,9,14945
2022-08-25T21:04:31,57,14,14945
2022-08-25T21:04:32,45,11,14945
2022-08-25T21:04:33,66,16,14945
2022-08-25T21:04:34,61,15,14945
2022-08-25T21:04:35,72,17,14945
2022-08-25T21:04:36,66,16,14945
2022-08-25T21:04:37,48,10,14945
2022-08-25T21:04:38,61,15,14945
2022-08-25T21:04:39,41,11,14945
2022-08-25T21:04:40,54,13,14945
2022-08-25T21:04:41,52,13,14945
2022-08-25T21:04:42,36,7,14945
2022-08-25T21:04:43,40,10,14945
2022-08-25T21:04:44,52,12,14945
2022-08-25T21:04:45,48,12,14945
2022-08-25T21:04:46,47,12,14945
2022-08-25T21:04:47,48,12,14945
2022-08-25T21:04:48,57,13,14945
2022-08-25T21:04:49,60,16,14945
2022-08-25T21:04:50,48,12,14945
2022-08-25T21:04:51,52,12,14945
2022-08-25T21:04:52,40,10,14945
2022-08-25T21:04:53,22,6,14945
2022-08-25T21:04:54,40,10,14945
2022-08-25T21:04:56,81,20,14945
2022-08-25T21:04:57,41,12,14945
2022-08-25T21:04:58,52,12,14945
2022-08-25T21:04:59,69,17,14945
2022-08-25T21:05:00,70,17,14945
2022-08-25T21:05:01,49,12,14945
2022-08-25T21:05:02,58,13,14945
