2022-08-25T19:54:55.782,2022-08-25T19:55:08.088,INIT
2022-08-25T19:55:08.176,2022-08-25T19:55:18.549,EPOCH
2022-08-25T19:55:18.551,2022-08-25T19:55:27.286,EPOCH
2022-08-25T19:55:27.288,2022-08-25T19:55:40.662,EPOCH
2022-08-25T19:55:40.664,2022-08-25T19:55:49.371,EPOCH
2022-08-25T19:55:49.372,2022-08-25T19:55:58.450,EPOCH
2022-08-25T19:55:58.451,2022-08-25T19:56:06.917,EPOCH
2022-08-25T19:56:06.919,2022-08-25T19:56:14.438,EPOCH
2022-08-25T19:56:14.439,2022-08-25T19:56:22.815,EPOCH
2022-08-25T19:56:22.817,2022-08-25T19:56:31.191,EPOCH
2022-08-25T19:56:31.192,2022-08-25T19:56:39.852,EPOCH
2022-08-25T19:56:39.853,2022-08-25T19:56:48.127,EPOCH
2022-08-25T19:56:48.129,2022-08-25T19:56:56.334,EPOCH
2022-08-25T19:56:56.335,2022-08-25T19:57:04.653,EPOCH
2022-08-25T19:57:04.655,2022-08-25T19:57:12.772,EPOCH
2022-08-25T19:57:12.773,2022-08-25T19:57:21.307,EPOCH
2022-08-25T19:57:21.308,2022-08-25T19:57:59.856,EVAL
2022-08-25T19:58:00.633,2022-08-25T19:58:08.799,EPOCH
2022-08-25T19:58:08.800,2022-08-25T19:58:16.453,EPOCH
2022-08-25T19:58:16.454,2022-08-25T19:58:24.428,EPOCH
2022-08-25T19:58:24.429,2022-08-25T19:58:33.010,EPOCH
2022-08-25T19:58:33.011,2022-08-25T19:59:06.336,EVAL
2022-08-25T19:59:06.339,2022-08-25T19:59:14.404,EPOCH
2022-08-25T19:59:14.405,2022-08-25T19:59:23.059,EPOCH
2022-08-25T19:59:23.061,2022-08-25T19:59:31.307,EPOCH
2022-08-25T19:59:31.309,2022-08-25T19:59:40.133,EPOCH
2022-08-25T19:59:40.134,2022-08-25T20:00:13.474,EVAL
2022-08-25T20:00:13.477,2022-08-25T20:00:22.236,EPOCH
2022-08-25T20:00:22.237,2022-08-25T20:00:30.731,EPOCH
2022-08-25T20:00:30.733,2022-08-25T20:00:38.751,EPOCH
2022-08-25T20:00:38.753,2022-08-25T20:00:47.176,EPOCH
2022-08-25T20:00:47.176,2022-08-25T20:01:20.528,EVAL
2022-08-25T20:01:20.531,2022-08-25T20:01:28.341,EPOCH
2022-08-25T20:01:28.342,2022-08-25T20:01:37.044,EPOCH
2022-08-25T20:01:37.045,2022-08-25T20:01:46.196,EPOCH
2022-08-25T20:01:46.197,2022-08-25T20:01:54.440,EPOCH
2022-08-25T20:01:54.441,2022-08-25T20:02:27.795,EVAL
2022-08-25T20:02:27.815,2022-08-25T20:02:36.094,EPOCH
2022-08-25T20:02:36.096,2022-08-25T20:02:43.785,EPOCH
2022-08-25T20:02:43.786,2022-08-25T20:02:52.430,EPOCH
2022-08-25T20:02:52.432,2022-08-25T20:03:00.500,EPOCH
2022-08-25T20:03:00.501,2022-08-25T20:03:33.850,EVAL
2022-08-25T20:03:33.868,2022-08-25T20:03:42.449,EPOCH
2022-08-25T20:03:42.450,2022-08-25T20:03:50.788,EPOCH
2022-08-25T20:03:50.789,2022-08-25T20:03:59.566,EPOCH
2022-08-25T20:03:59.567,2022-08-25T20:04:08.004,EPOCH
2022-08-25T20:04:08.005,2022-08-25T20:04:41.307,EVAL
2022-08-25T20:04:41.310,2022-08-25T20:04:49.565,EPOCH
