2022-08-28T07:20:20.543,2022-08-28T07:20:21.391,INIT
2022-08-28T07:20:25.103,2022-08-28T07:23:36.789,EPOCH
2022-08-28T07:23:36.790,2022-08-28T07:25:43.676,EPOCH
2022-08-28T07:25:43.678,2022-08-28T07:27:49.718,EPOCH
2022-08-28T07:27:49.720,2022-08-28T07:29:55.498,EPOCH
2022-08-28T07:29:55.500,2022-08-28T07:32:01.742,EPOCH
2022-08-28T07:32:01.744,2022-08-28T07:34:07.879,EPOCH
2022-08-28T07:34:07.881,2022-08-28T07:36:14.265,EPOCH
2022-08-28T07:36:14.267,2022-08-28T07:38:20.799,EPOCH
2022-08-28T07:38:20.801,2022-08-28T07:40:26.855,EPOCH
2022-08-28T07:40:26.856,2022-08-28T07:42:32.946,EPOCH
2022-08-28T07:42:32.947,2022-08-28T07:44:39.328,EPOCH
2022-08-28T07:44:39.329,2022-08-28T07:46:45.599,EPOCH
2022-08-28T07:46:45.601,2022-08-28T07:48:51.759,EPOCH
2022-08-28T07:48:51.760,2022-08-28T07:50:57.891,EPOCH
2022-08-28T07:50:57.893,2022-08-28T07:53:03.838,EPOCH
2022-08-28T07:53:03.839,2022-08-28T08:00:07.263,EVAL
2022-08-28T08:00:08.211,2022-08-28T08:02:15.245,EPOCH
2022-08-28T08:02:15.247,2022-08-28T08:04:21.748,EPOCH
2022-08-28T08:04:21.750,2022-08-28T08:06:28.361,EPOCH
2022-08-28T08:06:28.363,2022-08-28T08:08:34.494,EPOCH
2022-08-28T08:08:34.495,2022-08-28T08:10:41.284,EPOCH
2022-08-28T08:10:41.286,2022-08-28T08:12:47.396,EPOCH
2022-08-28T08:12:47.397,2022-08-28T08:14:53.772,EPOCH
2022-08-28T08:14:53.773,2022-08-28T08:17:00.031,EPOCH
2022-08-28T08:17:00.032,2022-08-28T08:23:43.865,EVAL
2022-08-28T08:23:43.884,2022-08-28T08:25:50.545,EPOCH
2022-08-28T08:25:50.546,2022-08-28T08:27:56.661,EPOCH
2022-08-28T08:27:56.663,2022-08-28T08:30:02.862,EPOCH
2022-08-28T08:30:02.863,2022-08-28T08:32:09.631,EPOCH
2022-08-28T08:32:09.633,2022-08-28T08:34:16.712,EPOCH
2022-08-28T08:34:16.714,2022-08-28T08:36:23.521,EPOCH
2022-08-28T08:36:23.522,2022-08-28T08:38:30.074,EPOCH
2022-08-28T08:38:30.076,2022-08-28T08:40:36.435,EPOCH
2022-08-28T08:40:36.436,2022-08-28T08:47:19.975,EVAL
2022-08-28T08:47:19.993,2022-08-28T08:49:27.205,EPOCH
2022-08-28T08:49:27.206,2022-08-28T08:51:33.994,EPOCH
2022-08-28T08:51:33.996,2022-08-28T08:53:40.469,EPOCH
2022-08-28T08:53:40.470,2022-08-28T08:55:47.070,EPOCH
2022-08-28T08:55:47.072,2022-08-28T08:57:53.133,EPOCH
2022-08-28T08:57:53.134,2022-08-28T09:00:00.352,EPOCH
2022-08-28T09:00:00.354,2022-08-28T09:02:07.379,EPOCH
2022-08-28T09:02:07.381,2022-08-28T09:04:13.551,EPOCH
2022-08-28T09:04:13.552,2022-08-28T09:10:57.212,EVAL
2022-08-28T09:10:57.228,2022-08-28T09:13:04.515,EPOCH
