2022-08-25T20:06:56.556,2022-08-25T20:07:02.942,INIT
2022-08-25T20:07:03.002,2022-08-25T20:07:27.106,EPOCH
2022-08-25T20:07:27.108,2022-08-25T20:07:45.035,EPOCH
2022-08-25T20:07:45.037,2022-08-25T20:08:03.403,EPOCH
2022-08-25T20:08:03.404,2022-08-25T20:08:21.546,EPOCH
2022-08-25T20:08:21.547,2022-08-25T20:08:39.682,EPOCH
2022-08-25T20:08:39.683,2022-08-25T20:08:56.260,EPOCH
2022-08-25T20:08:56.262,2022-08-25T20:09:11.300,EPOCH
2022-08-25T20:09:11.301,2022-08-25T20:09:27.377,EPOCH
2022-08-25T20:09:27.379,2022-08-25T20:09:43.023,EPOCH
2022-08-25T20:09:43.024,2022-08-25T20:09:58.784,EPOCH
2022-08-25T20:09:58.785,2022-08-25T20:10:15.930,EPOCH
2022-08-25T20:10:15.931,2022-08-25T20:10:33.041,EPOCH
2022-08-25T20:10:33.042,2022-08-25T20:10:49.402,EPOCH
2022-08-25T20:10:49.403,2022-08-25T20:11:05.492,EPOCH
2022-08-25T20:11:05.494,2022-08-25T20:11:21.491,EPOCH
2022-08-25T20:11:21.491,2022-08-25T20:12:16.017,EVAL
2022-08-25T20:12:16.038,2022-08-25T20:12:32.207,EPOCH
2022-08-25T20:12:32.208,2022-08-25T20:12:48.618,EPOCH
2022-08-25T20:12:48.619,2022-08-25T20:13:04.137,EPOCH
2022-08-25T20:13:04.139,2022-08-25T20:13:20.747,EPOCH
2022-08-25T20:13:20.748,2022-08-25T20:14:14.564,EVAL
2022-08-25T20:14:14.583,2022-08-25T20:14:30.607,EPOCH
2022-08-25T20:14:30.608,2022-08-25T20:14:48.456,EPOCH
2022-08-25T20:14:48.457,2022-08-25T20:15:04.598,EPOCH
2022-08-25T20:15:04.599,2022-08-25T20:15:21.033,EPOCH
2022-08-25T20:15:21.034,2022-08-25T20:16:14.843,EVAL
2022-08-25T20:16:14.859,2022-08-25T20:16:30.531,EPOCH
2022-08-25T20:16:30.532,2022-08-25T20:16:46.840,EPOCH
2022-08-25T20:16:46.841,2022-08-25T20:17:02.973,EPOCH
2022-08-25T20:17:02.974,2022-08-25T20:17:19.454,EPOCH
2022-08-25T20:17:19.454,2022-08-25T20:18:13.228,EVAL
2022-08-25T20:18:13.231,2022-08-25T20:18:29.328,EPOCH
2022-08-25T20:18:29.329,2022-08-25T20:18:45.160,EPOCH
2022-08-25T20:18:45.161,2022-08-25T20:19:02.710,EPOCH
2022-08-25T20:19:02.711,2022-08-25T20:19:19.190,EPOCH
2022-08-25T20:19:19.191,2022-08-25T20:20:12.960,EVAL
2022-08-25T20:20:12.977,2022-08-25T20:20:29.609,EPOCH
2022-08-25T20:20:29.610,2022-08-25T20:20:45.805,EPOCH
2022-08-25T20:20:45.806,2022-08-25T20:21:01.460,EPOCH
2022-08-25T20:21:01.461,2022-08-25T20:21:17.802,EPOCH
2022-08-25T20:21:17.802,2022-08-25T20:22:11.552,EVAL
2022-08-25T20:22:11.554,2022-08-25T20:22:27.828,EPOCH
2022-08-25T20:22:27.829,2022-08-25T20:22:43.118,EPOCH
2022-08-25T20:22:43.120,2022-08-25T20:22:59.713,EPOCH
2022-08-25T20:22:59.715,2022-08-25T20:23:16.155,EPOCH
2022-08-25T20:23:16.156,2022-08-25T20:24:09.898,EVAL
2022-08-25T20:24:09.901,2022-08-25T20:24:25.954,EPOCH
