timestamp,sm,mem,fb
2022-08-25T22:30:58,0.5,0,123.75
2022-08-25T22:30:59,2.25,0,544
2022-08-25T22:31:00,2.25,0,788
2022-08-25T22:31:01,2.25,0,1099.5
2022-08-25T22:31:02,2.75,0,1457
2022-08-25T22:31:03,1.25,0,1457
2022-08-25T22:31:04,0,0,1930.5
2022-08-25T22:31:05,51.5,12,14191
2022-08-25T22:31:06,87,8,14191
2022-08-25T22:31:07,46.75,0,14191
2022-08-25T22:31:08,11.25,1.75,14456.5
2022-08-25T22:31:09,27.5,2.75,14456.5
2022-08-25T22:31:10,52.75,8,15253
2022-08-25T22:31:12,10.25,2.5,15253
2022-08-25T22:31:13,0,0,15253
2022-08-25T22:31:14,11.75,3,15253
2022-08-25T22:31:15,41.25,5.75,15253
2022-08-25T22:31:16,49.5,0.75,15253
2022-08-25T22:31:17,49.5,0,15253
2022-08-25T22:31:18,51,1,15253
2022-08-25T22:31:19,60,6.5,15253
2022-08-25T22:31:20,26.25,3.75,15253
2022-08-25T22:31:21,30.5,5.5,15253
2022-08-25T22:31:22,63.5,8,15253
2022-08-25T22:31:23,49.5,4,15253
2022-08-25T22:31:24,14.75,2.25,15253
2022-08-25T22:31:25,30,5.25,15253
2022-08-25T22:31:26,58.25,8,15253
2022-08-25T22:31:28,24,4,15253
2022-08-25T22:31:29,56,9.5,15253
2022-08-25T22:31:30,70.25,5.25,15253
2022-08-25T22:31:31,15.5,1,15253
2022-08-25T22:31:32,11,3.25,15253
2022-08-25T22:31:33,69.25,14,15253
2022-08-25T22:31:34,50,2.25,15253
2022-08-25T22:31:35,16.75,4.5,15253
2022-08-25T22:31:36,58.5,11,15253
2022-08-25T22:31:37,36.5,3.75,15253
2022-08-25T22:31:38,0,0,15253
2022-08-25T22:31:39,28.5,7.5,15253
2022-08-25T22:31:40,54.25,9.25,15253
2022-08-25T22:31:42,45.25,7,15253
2022-08-25T22:31:43,70.5,14.25,15253
2022-08-25T22:31:44,36.5,5.5,15253
2022-08-25T22:31:45,53.75,8,15253
2022-08-25T22:31:46,56.5,9.25,15253
2022-08-25T22:31:47,35,7.25,15253
2022-08-25T22:31:48,61.25,12.5,15253
2022-08-25T22:31:49,25.5,2.5,15253
2022-08-25T22:31:50,38.75,3,15253
2022-08-25T22:31:51,49.5,1.5,15253
2022-08-25T22:31:52,49.5,0,15253
2022-08-25T22:31:53,49.5,0,15253
2022-08-25T22:31:54,53.25,1.5,15253
2022-08-25T22:31:55,69,6.5,15253
2022-08-25T22:31:56,49.75,6,15253
2022-08-25T22:31:58,43,3.25,15253
2022-08-25T22:31:59,69,7.75,15253
2022-08-25T22:32:00,30.5,7,15253
2022-08-25T22:32:01,49.5,4.25,15253
2022-08-25T22:32:02,64.25,7.25,15253
2022-08-25T22:32:03,29.75,3,15253
2022-08-25T22:32:04,37.25,8,15253
2022-08-25T22:32:05,65.25,8,15253
2022-08-25T22:32:06,28.25,1.75,15253
2022-08-25T22:32:07,16,3.25,15253
2022-08-25T22:32:08,47.25,8.25,15253
2022-08-25T22:32:09,53,9,15253
2022-08-25T22:32:10,45,9.75,15253
