timestamp,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,%idle
2022-08-25T22:30:49,5.58,0.00,1.85,1.68,0.00,0.23,0.00,0.00,0.00,90.66
2022-08-25T22:30:50,3.94,0.00,1.99,0.69,0.00,0.28,0.00,0.00,0.00,93.10
2022-08-25T22:30:51,1.84,0.00,1.56,0.74,0.00,0.07,0.00,0.00,0.00,95.79
2022-08-25T22:30:52,2.11,0.00,1.34,0.55,0.00,0.14,0.00,0.00,0.00,95.87
2022-08-25T22:30:53,2.68,0.00,3.81,0.39,0.00,0.11,0.00,0.00,0.00,93.01
2022-08-25T22:30:54,2.67,0.00,1.85,0.14,0.00,0.14,0.00,0.00,0.00,95.20
2022-08-25T22:30:55,4.78,0.00,2.68,0.13,0.00,0.08,0.00,0.00,0.00,92.35
2022-08-25T22:30:56,3.55,0.00,2.31,0.25,0.00,0.09,0.00,0.00,0.00,93.80
2022-08-25T22:30:57,1.70,0.00,2.44,0.01,0.00,0.03,0.00,0.00,0.00,95.82
2022-08-25T22:30:58,3.46,0.00,2.42,1.23,0.00,0.06,0.00,0.00,0.00,92.83
2022-08-25T22:30:59,4.27,0.00,2.46,1.08,0.00,0.08,0.00,0.00,0.00,92.12
2022-08-25T22:31:00,4.94,0.00,2.70,0.09,0.00,0.05,0.00,0.00,0.00,92.22
2022-08-25T22:31:01,6.45,0.00,2.04,0.04,0.00,0.05,0.00,0.00,0.00,91.43
2022-08-25T22:31:02,2.58,0.00,1.65,3.41,0.00,0.04,0.00,0.00,0.00,92.33
2022-08-25T22:31:03,2.97,0.00,1.92,2.83,0.00,0.01,0.00,0.00,0.00,92.27
2022-08-25T22:31:04,5.56,0.00,1.96,0.45,0.00,0.07,0.00,0.00,0.00,91.95
2022-08-25T22:31:05,6.35,0.00,1.24,0.08,0.00,0.03,0.00,0.00,0.00,92.31
2022-08-25T22:31:06,5.41,0.00,1.40,1.05,0.00,0.17,0.00,0.00,0.00,91.97
2022-08-25T22:31:07,1.98,0.00,1.65,3.96,0.00,0.08,0.00,0.00,0.00,92.33
2022-08-25T22:31:08,3.93,0.00,2.10,1.78,0.00,0.01,0.00,0.00,0.00,92.18
2022-08-25T22:31:09,6.24,0.00,1.61,0.50,0.00,0.10,0.00,0.00,0.00,91.54
2022-08-25T22:31:10,4.01,0.00,1.51,2.36,0.00,0.12,0.00,0.00,0.00,91.99
2022-08-25T22:31:11,2.59,0.00,1.75,3.99,0.00,0.19,0.00,0.00,0.00,91.49
2022-08-25T22:31:12,0.94,0.00,1.09,5.80,0.00,0.04,0.00,0.00,0.00,92.14
2022-08-25T22:31:13,1.65,0.00,1.47,5.02,0.00,0.06,0.00,0.00,0.00,91.79
2022-08-25T22:31:14,3.88,0.00,1.29,2.73,0.00,0.08,0.00,0.00,0.00,92.04
2022-08-25T22:31:15,3.56,0.00,1.04,3.14,0.00,0.09,0.00,0.00,0.00,92.17
2022-08-25T22:31:16,3.43,0.00,0.85,3.28,0.00,0.14,0.00,0.00,0.00,92.30
2022-08-25T22:31:17,4.99,0.00,1.60,1.40,0.00,0.05,0.00,0.00,0.00,91.96
2022-08-25T22:31:18,6.61,0.00,1.23,0.09,0.00,0.35,0.00,0.00,0.00,91.72
2022-08-25T22:31:19,2.88,0.00,1.98,2.91,0.00,0.29,0.00,0.00,0.00,91.94
2022-08-25T22:31:20,4.58,0.00,4.03,2.14,0.00,0.11,0.00,0.00,0.00,89.14
2022-08-25T22:31:21,6.10,0.00,1.56,0.31,0.00,0.06,0.00,0.00,0.00,91.96
2022-08-25T22:31:22,5.90,0.00,1.47,0.50,0.00,0.02,0.00,0.00,0.00,92.10
2022-08-25T22:31:23,2.72,0.00,1.65,3.43,0.00,0.05,0.00,0.00,0.00,92.15
2022-08-25T22:31:24,3.20,0.00,1.74,2.78,0.00,0.05,0.00,0.00,0.00,92.23
2022-08-25T22:31:25,6.09,0.00,1.69,0.26,0.00,0.01,0.00,0.00,0.00,91.95
2022-08-25T22:31:26,4.70,0.00,1.44,1.73,0.00,0.04,0.00,0.00,0.00,92.10
2022-08-25T22:31:27,3.45,0.00,2.05,2.31,0.00,0.05,0.00,0.00,0.00,92.13
2022-08-25T22:31:28,6.15,0.00,1.85,0.38,0.00,0.04,0.00,0.00,0.00,91.58
2022-08-25T22:31:29,6.26,0.00,1.44,0.49,0.00,0.00,0.00,0.00,0.00,91.81
2022-08-25T22:31:30,2.01,0.00,1.74,4.00,0.00,0.06,0.00,0.00,0.00,92.18
2022-08-25T22:31:31,4.47,0.00,2.03,1.40,0.00,0.04,0.00,0.00,0.00,92.06
2022-08-25T22:31:32,6.21,0.00,1.64,0.24,0.00,0.03,0.00,0.00,0.00,91.89
2022-08-25T22:31:33,5.16,0.00,1.45,1.47,0.00,0.06,0.00,0.00,0.00,91.85
2022-08-25T22:31:34,3.25,0.00,2.15,2.34,0.00,0.09,0.00,0.00,0.00,92.17
2022-08-25T22:31:35,6.30,0.00,1.54,0.12,0.00,0.09,0.00,0.00,0.00,91.96
2022-08-25T22:31:36,4.36,0.00,1.69,1.86,0.00,0.06,0.00,0.00,0.00,92.03
2022-08-25T22:31:37,2.42,0.00,1.89,3.45,0.00,0.04,0.00,0.00,0.00,92.20
2022-08-25T22:31:38,3.43,0.00,1.75,2.61,0.00,0.08,0.00,0.00,0.00,92.13
2022-08-25T22:31:39,6.61,0.00,1.45,0.01,0.00,0.05,0.00,0.00,0.00,91.88
2022-08-25T22:31:40,3.06,0.00,1.85,2.91,0.00,0.05,0.00,0.00,0.00,92.12
2022-08-25T22:31:41,5.46,0.00,1.73,0.55,0.00,0.06,0.00,0.00,0.00,92.20
2022-08-25T22:31:42,6.13,0.00,1.80,0.15,0.00,0.06,0.00,0.00,0.00,91.86
2022-08-25T22:31:43,4.20,0.00,1.75,1.98,0.00,0.10,0.00,0.00,0.00,91.97
2022-08-25T22:31:44,6.89,0.00,2.94,0.06,0.00,0.09,0.00,0.00,0.00,90.02
2022-08-25T22:31:45,4.85,0.00,2.01,0.99,0.00,0.20,0.00,0.00,0.00,91.96
2022-08-25T22:31:46,5.89,0.00,1.65,0.23,0.00,0.08,0.00,0.00,0.00,92.16
2022-08-25T22:31:47,5.16,0.00,2.00,1.28,0.00,0.08,0.00,0.00,0.00,91.49
2022-08-25T22:31:48,2.91,0.00,1.56,3.35,0.00,0.10,0.00,0.00,0.00,92.08
2022-08-25T22:31:49,3.86,0.00,1.45,2.85,0.00,0.05,0.00,0.00,0.00,91.79
2022-08-25T22:31:50,3.23,0.00,1.21,3.46,0.00,0.03,0.00,0.00,0.00,92.07
2022-08-25T22:31:51,3.65,0.00,1.21,3.15,0.00,0.03,0.00,0.00,0.00,91.96
2022-08-25T22:31:52,3.78,0.00,1.06,2.86,0.00,0.11,0.00,0.00,0.00,92.19
2022-08-25T22:31:53,5.18,0.00,1.71,1.00,0.00,0.06,0.00,0.00,0.00,92.05
2022-08-25T22:31:54,6.44,0.00,1.40,0.09,0.00,0.05,0.00,0.00,0.00,92.02
2022-08-25T22:31:55,4.31,0.00,1.80,1.61,0.00,0.05,0.00,0.00,0.00,92.23
2022-08-25T22:31:56,5.32,0.00,1.87,0.75,0.00,0.22,0.00,0.00,0.00,91.84
2022-08-25T22:31:57,6.09,0.00,1.49,0.25,0.00,0.21,0.00,0.00,0.00,91.96
2022-08-25T22:31:58,5.72,0.00,1.71,0.45,0.00,0.05,0.00,0.00,0.00,92.06
2022-08-25T22:31:59,3.95,0.00,1.95,2.01,0.00,0.14,0.00,0.00,0.00,91.95
2022-08-25T22:32:00,5.65,0.00,1.80,0.44,0.00,0.27,0.00,0.00,0.00,91.84
2022-08-25T22:32:01,6.67,0.00,1.41,0.00,0.00,0.21,0.00,0.00,0.00,91.70
2022-08-25T22:32:02,3.24,0.00,1.84,2.62,0.00,0.22,0.00,0.00,0.00,92.08
2022-08-25T22:32:03,5.18,0.00,1.99,0.71,0.00,0.09,0.00,0.00,0.00,92.03
2022-08-25T22:32:04,6.58,0.00,1.31,0.14,0.00,0.09,0.00,0.00,0.00,91.88
2022-08-25T22:32:05,2.93,0.00,1.66,3.23,0.00,0.04,0.00,0.00,0.00,92.15
2022-08-25T22:32:06,2.51,0.00,1.81,3.40,0.00,0.10,0.00,0.00,0.00,92.17
2022-08-25T22:32:07,6.19,0.00,1.60,0.15,0.00,0.06,0.00,0.00,0.00,91.99
2022-08-25T22:32:08,5.72,0.00,1.80,0.47,0.00,0.11,0.00,0.00,0.00,91.90
2022-08-25T22:32:09,5.67,0.00,1.96,0.29,0.00,0.12,0.00,0.00,0.00,91.96
2022-08-25T22:32:10,6.17,0.00,1.82,0.00,0.00,0.17,0.00,0.00,0.00,91.83
2022-08-25T22:32:11,6.05,0.00,4.13,0.41,0.00,0.14,0.00,0.00,0.00,89.27
2022-08-25T22:32:12,6.44,0.00,1.50,0.02,0.00,0.26,0.00,0.00,0.00,91.77
2022-08-25T22:32:13,5.27,0.00,2.34,0.31,0.00,0.16,0.00,0.00,0.00,91.92
2022-08-25T22:32:14,6.02,0.00,1.56,0.36,0.00,0.16,0.00,0.00,0.00,91.89
2022-08-25T22:32:15,6.73,0.00,1.11,0.00,0.00,0.14,0.00,0.00,0.00,92.02
2022-08-25T22:32:16,3.08,0.00,2.12,2.68,0.00,0.17,0.00,0.00,0.00,91.94
2022-08-25T22:32:17,4.04,0.00,1.81,1.90,0.00,0.21,0.00,0.00,0.00,92.04
2022-08-25T22:32:18,6.63,0.00,1.36,0.00,0.00,0.19,0.00,0.00,0.00,91.82
2022-08-25T22:32:19,4.35,0.00,2.71,0.94,0.00,0.16,0.00,0.00,0.00,91.84
2022-08-25T22:32:20,6.40,0.00,1.65,0.47,0.00,0.24,0.00,0.00,0.00,91.24
2022-08-25T22:32:21,5.58,0.00,2.16,0.54,0.00,0.19,0.00,0.00,0.00,91.54
2022-08-25T22:32:22,6.08,0.00,1.75,0.31,0.00,0.17,0.00,0.00,0.00,91.68
2022-08-25T22:32:23,3.79,0.00,1.73,2.48,0.00,0.09,0.00,0.00,0.00,91.92
2022-08-25T22:32:24,3.45,0.00,1.41,3.16,0.00,0.14,0.00,0.00,0.00,91.84
2022-08-25T22:32:25,3.72,0.00,1.16,3.09,0.00,0.12,0.00,0.00,0.00,91.90
2022-08-25T22:32:26,3.38,0.00,0.65,3.63,0.00,0.13,0.00,0.00,0.00,92.22
