timestamp,sm,mem,fb
2022-08-30T19:59:00,0.5,0,240.5
2022-08-30T19:59:01,1.5,0,596
2022-08-30T19:59:02,2.5,0,876
2022-08-30T19:59:03,3,0,1220
2022-08-30T19:59:04,3.25,0.25,4082.5
2022-08-30T19:59:05,28,5.75,12810
2022-08-30T19:59:06,57.5,10,14191
2022-08-30T19:59:07,53.25,7.75,14722
2022-08-30T19:59:09,42.5,10,15253
2022-08-30T19:59:10,46.75,10.25,15253
2022-08-30T19:59:11,55.75,11.5,15253
2022-08-30T19:59:12,51,11.75,15253
2022-08-30T19:59:13,56.25,9.75,15253
2022-08-30T19:59:14,61.75,12.75,15253
2022-08-30T19:59:15,71,9.75,15253
2022-08-30T19:59:16,51,6.75,15253
2022-08-30T19:59:17,50,10.75,15253
2022-08-30T19:59:18,65,10.25,15253
2022-08-30T19:59:19,40.25,4.25,15253
2022-08-30T19:59:20,49.25,10.75,15253
2022-08-30T19:59:21,36.75,5.75,15253
2022-08-30T19:59:22,6.25,0.5,15253
2022-08-30T19:59:23,25.75,5.5,15253
2022-08-30T19:59:25,59.75,11.25,15253
2022-08-30T19:59:26,37,5.75,15253
2022-08-30T19:59:27,67.5,12.25,15253
2022-08-30T19:59:28,62,8.5,15253
2022-08-30T19:59:29,58,10,15253
2022-08-30T19:59:30,60.25,12.25,15253
2022-08-30T19:59:31,61.75,8.25,15253
2022-08-30T19:59:32,50,10.25,15253
2022-08-30T19:59:33,56,9.75,15253
2022-08-30T19:59:34,58,12.5,15253
2022-08-30T19:59:35,57.5,10,15253
2022-08-30T19:59:36,63.25,11,15253
2022-08-30T19:59:37,61.5,9,15253
2022-08-30T19:59:38,46.5,10,15253
2022-08-30T19:59:40,55.25,8.25,15253
2022-08-30T19:59:41,44,8,15253
2022-08-30T19:59:42,51.25,12.5,15253
2022-08-30T19:59:43,61.75,11.75,15253
2022-08-30T19:59:44,57.5,12.25,15253
2022-08-30T19:59:45,59.5,8.25,15253
2022-08-30T19:59:46,50.75,7.75,15253
2022-08-30T19:59:47,61.25,11.25,15253
2022-08-30T19:59:48,67.5,11.75,15253
2022-08-30T19:59:49,61,9.75,15253
2022-08-30T19:59:50,60.5,11.25,15253
2022-08-30T19:59:52,54.5,10.25,15253
2022-08-30T19:59:53,58,10,15253
2022-08-30T19:59:54,53.5,9.25,15253
2022-08-30T19:59:55,42.25,6.5,15253
2022-08-30T19:59:56,74.25,5.25,15253
2022-08-30T19:59:57,74.25,0,15253
2022-08-30T19:59:58,74.25,0,15253
2022-08-30T19:59:59,55.25,4.25,15253
2022-08-30T20:00:00,51.25,10.25,15253
2022-08-30T20:00:01,63.5,12,15253
2022-08-30T20:00:02,61,9.25,15253
2022-08-30T20:00:03,63.25,10.25,15253
2022-08-30T20:00:04,58,10.75,15253
2022-08-30T20:00:05,58.5,12.25,15253
2022-08-30T20:00:07,48.75,9.75,15253
2022-08-30T20:00:08,47.5,9.75,15253
2022-08-30T20:00:09,56.25,11.25,15253
2022-08-30T20:00:10,70.25,12,15253
2022-08-30T20:00:11,51.75,6.75,15253
2022-08-30T20:00:12,68,14.5,15253
2022-08-30T20:00:13,60.25,9,15253
2022-08-30T20:00:14,55,11.25,15253
2022-08-30T20:00:15,52.75,10.5,15253
2022-08-30T20:00:16,52.25,11,15253
2022-08-30T20:00:17,56.25,10.5,15253
2022-08-30T20:00:18,57.25,9.75,15253
2022-08-30T20:00:19,55,11.25,15253
2022-08-30T20:00:21,58.25,10.5,15253
2022-08-30T20:00:22,71.5,13,15253
2022-08-30T20:00:23,44.25,9.75,15253
2022-08-30T20:00:24,52.25,13,15253
2022-08-30T20:00:25,57.75,10.75,15253
2022-08-30T20:00:26,52.5,8.5,15253
2022-08-30T20:00:27,55,10,15253
2022-08-30T20:00:28,59.25,13.5,15253
